ID	HSK_Level	Simplified	Pinyin	Meaning	Examples	Tags	Audio
1990-V	HSK 3	东北	dōngběi	nord-est	中国的东北 - zhōngguó de dōngběi - Le nord-est de la Chine<br>东北人 - dōngběi rén - Personne du Nord-Est<br>往东北走 - wǎng dōngběi zǒu - Aller vers le nord-est	nom,direction,géographie	[sound:hsk3_东北.wav]
1991-V	HSK 3	懂得	dǒngde	comprendre, savoir	他懂得很多 - tā dǒngde hěn duō - Il sait beaucoup de choses<br>懂得道理 - dǒngde dàolǐ - Comprendre les principes<br>我不懂得这个 - wǒ bù dǒngde zhège - Je ne comprends pas cela	verbe,compréhension,connaissance	[sound:hsk3_懂得.wav]
1992-V	HSK 3	东方	dōngfāng	l'Orient, l'Est	东方文化 - dōngfāng wénhuà - Culture orientale<br>东方和西方 - dōngfāng hé xīfāng - L'Orient et l'Occident<br>东方国家 - dōngfāng guójiā - Pays orientaux	nom,direction,culture	[sound:hsk3_东方.wav]
1993-V	HSK 3	东南	dōngnán	sud-est	东南亚 - dōngnányà - Asie du Sud-Est<br>往东南走 - wǎng dōngnán zǒu - Aller vers le sud-est<br>中国的东南地区 - zhōngguó de dōngnán dìqū - Région sud-est de la Chine	nom,direction,géographie	[sound:hsk3_东南.wav]
781-V	HSK 3	冬天	dōngtiān	hiver	冬天很冷 - dōngtiān hěn lěng - Très froid en hiver.<br>冬天下雪 - dōngtiān xià xuě - La neige tombe en hiver.<br>冬天穿羽绒服 - dōngtiān chuān yǔróngfú - L'hiver, portez un vêtement en plume de canard	saison	[sound:hsk1_冬天.wav]
1451-V	HSK 3	动物	dòngwù	animal	动物园 - dòngwùyuán - zoologie<br>野生动物 - yěshēng dòngwù - faune sauvage<br>保护动物 - bǎohù dòngwù - protéger les animaux	nature	[sound:hsk1_动物.wav]
1994-V	HSK 3	动物园	dòngwùyuán	zoo	去动物园 - qù dòngwùyuán - Aller au zoo<br>动物园里有熊猫 - dòngwùyuán lǐ yǒu xióngmāo - Il y a des pandas au zoo<br>孩子们喜欢去动物园 - háizimen xǐhuan qù dòngwùyuán - Les enfants aiment aller au zoo	nom,loisir,animaux	[sound:hsk3_动物园.wav]
1995-V	HSK 3	段	duàn	section, passage (classificateur)	一段话 - yí duàn huà - Un passage<br>一段时间 - yí duàn shíjiān - Une période de temps<br>这段路很长 - zhè duàn lù hěn cháng - Cette section de route est longue	classificateur,texte,mesure	[sound:hsk3_段.wav]
105-V	HSK 3	短	duǎn	court	很短 - hěn duǎn - Court<br>头发很短 - tóufa hěn duǎn - Les cheveux sont courts<br>这条裤子太短了 - zhè tiáo kùzi tài duǎn le - Ces pantalons sont trop courts<br>短时间 - duǎn shíjiān - temps court<br>短信 - duǎnxìn - SMS	adjectif,quotidien	[sound:hsk1_短.wav]
1996-V	HSK 3	短裤	duǎnkù	short	穿短裤 - chuān duǎnkù - Porter un short<br>夏天穿短裤 - xiàtiān chuān duǎnkù - Porter un short en été<br>这条短裤很好看 - zhè tiáo duǎnkù hěn hǎokàn - Ce short est très beau	nom,vêtement,été	[sound:hsk3_短裤.wav]
841-V	HSK 3	锻炼	duànliàn	faire de l'exercice	锻炼身体 - duànliàn shēntǐ - faire de l'exercice<br>每天锻炼 - měitiān duànliàn - faire des exercices tous les jours<br>多锻炼 - duō duànliàn - faire plus d'exercice	santé,sport	[sound:hsk1_锻炼.wav]
1997-V	HSK 3	对话	duìhuà	dialogue, conversation	练习对话 - liànxí duìhuà - Pratiquer le dialogue<br>这个对话很有趣 - zhège duìhuà hěn yǒuqù - Ce dialogue est intéressant<br>请读这段对话 - qǐng dú zhè duàn duìhuà - Lisez ce dialogue s'il vous plaît	nom,communication,langue	[sound:hsk3_对话.wav]
118-V	HSK 3	饿	è	avoir faim	很饿 - hěn è - J'ai faim<br>我饿了 - wǒ è le - J'ai faim<br>你饿不饿？ - nǐ è bu è? - Tu as faim ?<br>我不饿 - wǒ bù è - Je ne suis pas faim<br>肚子很饿 - dùzi hěn è - Mon ventre a très faim	adjectif,santé,quotidien	[sound:hsk1_饿.wav]
226-V	HSK 3	耳朵	ěrduo	oreilles	大耳朵 - dà ěrduo - grand oreille<br>耳朵疼 - ěrduo téng - l'oreille fait mal<br>听不见，耳朵不好 - tīng bú jiàn, ěrduo bù hǎo - ne pas entendre, les oreilles ne vont pas bien<br>耳朵里 - ěrduo lǐ - oreille<br>耳朵很灵 - ěrduo hěn líng - l'oreille est très sensible	corps,santé	[sound:hsk1_耳朵.wav]
1528-V	HSK 3	耳机	ěrjī	écouteurs	戴耳机 - dài ěrjī - porter_des_oreillettes<br>无线耳机 - wúxiàn ěrjī - oreillettes_ sans_fils<br>蓝牙耳机 - lányá ěrjī - oreillettes_bluetooth	technologie	[sound:hsk1_耳机.wav]
1998-V	HSK 3	而且	érqiě	et en plus, de plus	不但...而且... - búdàn...érqiě... - Non seulement...mais aussi...<br>他很聪明，而且很努力 - tā hěn cōngming, érqiě hěn nǔlì - Il est intelligent et travailleur<br>便宜而且好吃 - piányi érqiě hǎochī - Bon marché et délicieux	conjonction,grammaire,addition	[sound:hsk3_而且.wav]
1999-V	HSK 3	发	fā	envoyer, émettre	发短信 - fā duǎnxìn - Envoyer un SMS<br>发邮件 - fā yóujiàn - Envoyer un email<br>发工资 - fā gōngzī - Verser le salaire	verbe,communication,action	[sound:hsk3_发.wav]
335-V	HSK 3	放	fàng	poser, mettre	放这儿 - fàng zhèr - laisser ici<br>放下 - fàng xià - laisser tomber<br>放假 - fàng jià - vacances	verbe,action	[sound:hsk1_放.wav]
2000-V	HSK 3	方便	fāngbiàn	pratique, commode	很方便 - hěn fāngbiàn - Très pratique<br>什么时候方便？ - shénme shíhou fāngbiàn? - Quand est-ce que ça t'arrange ?<br>坐地铁很方便 - zuò dìtiě hěn fāngbiàn - Le métro est très pratique	adjectif,commodité,facilité	[sound:hsk3_方便.wav]
2001-V	HSK 3	方便面	fāngbiànmiàn	nouilles instantanées	吃方便面 - chī fāngbiànmiàn - Manger des nouilles instantanées<br>方便面很便宜 - fāngbiànmiàn hěn piányi - Les nouilles instantanées sont bon marché<br>没时间就吃方便面 - méi shíjiān jiù chī fāngbiànmiàn - Quand je n'ai pas le temps, je mange des nouilles instantanées	nom,nourriture,rapide	[sound:hsk3_方便面.wav]
1236-V	HSK 3	方法	fāngfǎ	méthode	学习方法 - xuéxí fāngfǎ - moyen d'apprendre<br>解决方法 - jiějué fāngfǎ - solution<br>有效方法 - yǒuxiào fāngfǎ - méthode efficace	travail	[sound:hsk1_方法.wav]
358-V	HSK 3	放假	fàngjià	avoir des vacances	放假了 - fàng jià le - Les vacances sont arrivées<br>什么时候放假？ - shénme shíhou fàng jià? - Quand est-ce que les vacances commencent ?<br>放假的时候 - fàng jià de shíhou - Les vacances	verbe,temps,vacances	[sound:hsk1_放假.wav]
2002-V	HSK 3	方向	fāngxiàng	direction	什么方向？ - shénme fāngxiàng? - Quelle direction ?<br>这个方向对吗？ - zhège fāngxiàng duì ma? - C'est la bonne direction ?<br>走错方向了 - zǒu cuò fāngxiàng le - J'ai pris la mauvaise direction	nom,orientation,chemin	[sound:hsk3_方向.wav]
949-V	HSK 3	放心	fàngxīn	être rassuré	放心吧 - fàngxīn ba - Fais attention<br>请放心 - qǐng fàngxīn - Soyez réconforté<br>让人放心 - ràng rén fàngxīn - Rassurez-vous	verbe,émotion	[sound:hsk1_放心.wav]
531-V	HSK 3	放学	fàngxué	sortir de l'école	放学了 - fàng xué le - cours en classe<br>几点放学？ - jǐ diǎn fàng xué? - combien de temps est-ce qu'on a?<br>放学后 - fàng xué hòu - après l'école	verbe,étude	[sound:hsk1_放学.wav]
503-V	HSK 3	房子	fángzi	maison	买房子 - mǎi fángzi - Acheter une maison<br>这个房子 - zhège fángzi - Cette maison<br>大房子 - dà fángzi - Grand maison	nom,lieu	[sound:hsk1_房子.wav]
835-V	HSK 3	发烧	fāshāo	avoir de la fièvre	我发烧了 - wǒ fāshāo le - j'ai la fièvre<br>发烧三十九度 - fāshāo sānshíjiǔ dù - La température est de 39 degrés<br>退烧 - tuìshāo - Réduire la fièvre	santé	[sound:hsk1_发烧.wav]
2003-V	HSK 3	发生	fāshēng	se produire, arriver	发生了什么事？ - fāshēng le shénme shì? - Que s'est-il passé ?<br>发生了一件事 - fāshēng le yí jiàn shì - Il s'est passé quelque chose<br>不会发生的 - bú huì fāshēng de - Ça n'arrivera pas	verbe,événement,occurrence	[sound:hsk3_发生.wav]
593-V	HSK 3	发现	fāxiàn	découvrir	发现了 - fāxiàn le - J'ai découvert<br>我发现 - wǒ fāxiàn - J'ai découvert	verbe	[sound:hsk1_发现.wav]
627-V	HSK 3	发展	fāzhǎn	développer	发展很快 - fāzhǎn hěn kuài - se développe rapidement<br>经济发展 - jīngjì fāzhǎn - économie de développement	verbe	[sound:hsk1_发展.wav]
209-V	HSK 3	风	fēng	vent	刮风 - guā fēng - Vent<br>风很大 - fēng hěn dà - Fort vent<br>今天有风 - jīntiān yǒu fēng - Aujourd'hui il y a du vent<br>大风 - dà fēng - Grand vent<br>风景 - fēngjǐng - Paysage	météo,quotidien	[sound:hsk1_风.wav]
2004-V	HSK 3	封	fēng	classificateur pour lettres	一封信 - yì fēng xìn - Une lettre<br>收到一封邮件 - shōudào yì fēng yóujiàn - Recevoir un email<br>写了三封信 - xiě le sān fēng xìn - Écrire trois lettres	classificateur,lettre,courrier	[sound:hsk3_封.wav]
2005-V	HSK 3	分开	fēnkāi	séparer, se séparer	我们分开走 - wǒmen fēnkāi zǒu - Séparons-nous<br>分开以后 - fēnkāi yǐhòu - Après la séparation<br>把它们分开 - bǎ tāmen fēnkāi - Sépare-les	verbe,séparation,division	[sound:hsk3_分开.wav]
271-V	HSK 3	附近	fùjìn	près de	在附近 - zài fùjìn - près de<br>附近有 - fùjìn yǒu - il y a près de<br>附近的商店 - fùjìn de shāngdiàn - le magasin près<br>住在附近 - zhù zài fùjìn - habiter près de<br>学校附近 - xuéxiào fùjìn - près de l'école	direction,quotidien	[sound:hsk1_附近.wav]
2006-V	HSK 3	夫妻	fūqī	mari et femme, couple marié	他们是夫妻 - tāmen shì fūqī - Ils sont mariés<br>夫妻关系 - fūqī guānxi - Relation conjugale<br>老夫妻 - lǎo fūqī - Vieux couple	nom,famille,relation	[sound:hsk3_夫妻.wav]
1227-V	HSK 3	服务	fúwù	service	服务员 - fúwùyuán - serveur<br>服务态度 - fúwù tàidu - attitude envers le service<br>客户服务 - kèhù fúwù - Service clientèle	travail	[sound:hsk1_服务.wav]
604-V	HSK 3	复习	fùxí	réviser	复习功课 - fùxí gōngkè - réviser ses devoirs<br>复习一下 - fùxí yíxià - révisez un peu	verbe	[sound:hsk1_复习.wav]
2007-V	HSK 3	该1	gāi	devoir; il faut; être censé	应该去 - yīnggāi qù - je/devrais y aller<br>你该走了 - nǐ gāi zǒu le - tu devrais partir<br>该怎么办 - gāi zěnme bàn - que faut-il faire ?	verbe,modalité,quotidien	[sound:hsk1_该.wav]
527-V	HSK 3	干	gàn	faire	干什么？ - gàn shénme? - qu'est-ce que tu fais ?<br>干活 - gàn huó - travailler	verbe,adjectif	[sound:hsk3_干.wav]
2008-V	HSK 3	感兴趣	gǎn xìngqù	être intéressé par	我对中国文化感兴趣 - wǒ duì zhōngguó wénhuà gǎn xìngqù - Je m'intéresse à la culture chinoise<br>你对什么感兴趣？ - nǐ duì shénme gǎn xìngqù? - Qu'est-ce qui t'intéresse ?<br>不感兴趣 - bù gǎn xìngqù - Pas intéressé	verbe,intérêt,sentiment	[sound:hsk3_感兴趣.wav]
594-V	HSK 3	感到	gǎndào	ressentir	感到高兴 - gǎndào gāoxìng - Me réjouis<br>感到难过 - gǎndào nánguò - Sens du chagrin	verbe	[sound:hsk1_感到.wav]
565-V	HSK 3	刚	gāng	juste, à peine	刚才 - gāngcái - Il y a un instant<br>刚到 - gāng dào - à peine arrivé	adverbe	[sound:hsk1_刚.wav]
1035-V	HSK 3	刚才	gāngcái	tout à l'heure	刚才说的 - gāngcái shuō de - Ce que j'ai dit tout à l'heure<br>刚才我在 - gāngcái wǒ zài - Je me trouvais tout à l'heure<br>刚才发生 - gāngcái fāshēng - Cela s'est passé tout à l'heure	adverbe	[sound:hsk1_刚才.wav]
2009-V	HSK 3	刚刚	gānggāng	à l'instant, tout juste	他刚刚来 - tā gānggāng lái - Il vient d'arriver<br>刚刚发生的事 - gānggāng fāshēng de shì - Ce qui vient de se passer<br>刚刚好 - gānggāng hǎo - Juste bien, pile	adverbe,temps,récent	[sound:hsk3_刚刚.wav]
125-V	HSK 3	干净	gānjìng	propre	很干净 - hěn gānjìng - Très propre<br>房间很干净 - fángjiān hěn gānjìng - La chambre est très propre<br>打扫得很干净 - dǎsǎo de hěn gānjìng - Nettoyée avec soin<br>不太干净 - bú tài gānjìng - Pas très propre<br>保持干净 - bǎochí gānjìng - Maintenir la propreté	adjectif,quotidien	[sound:hsk1_干净.wav]
234-V	HSK 3	感冒	gǎnmào	rhume	我感冒了 - wǒ gǎnmào le - je me suis enrhumé<br>感冒很难受 - gǎnmào hěn nánshòu - l'enrhumement est difficile à supporter<br>吃感冒药 - chī gǎnmào yào - prendre des médicaments pour l'enrhumer<br>重感冒 - zhòng gǎnmào - fort en rhume<br>感冒好了吗？ - gǎnmào hǎo le ma? - est-ce que le rhume est guéri?	santé,quotidien	[sound:hsk1_感冒.wav]
2010-V	HSK 3	高铁	gāotiě	train à grande vitesse	坐高铁去上海 - zuò gāotiě qù shànghǎi - Prendre le TGV pour Shanghai<br>高铁很快 - gāotiě hěn kuài - Le TGV est très rapide<br>高铁票 - gāotiě piào - Billet de TGV	nom,transport,Chine	[sound:hsk3_高铁.wav]
574-V	HSK 3	更	gèng	encore plus	更好 - gèng hǎo - Meilleur<br>更大 - gèng dà - Plus grand	adverbe	[sound:hsk1_更.wav]
611-V	HSK 3	根据	gēnjù	selon	根据情况 - gēnjù qíngkuàng - selon les circonstances<br>根据你说的 - gēnjù nǐ shuō de - Selon ce que vous dites	préposition	[sound:hsk1_根据.wav]
1478-V	HSK 3	公斤	gōngjīn	kilogramme	一公斤 - yì gōngjīn - un kilogramme<br>五十公斤 - wǔshí gōngjīn - cinquante kilogrammes<br>体重多少公斤 - tǐzhòng duōshao gōngjīn - combien pèse-t-on en kilogrammes	mesure	[sound:hsk1_公斤.wav]
090-V	HSK 3	公园	gōngyuán	parc	去公园 - qù gōngyuán - aller au parc<br>公园很大 - gōngyuán hěn dà - le parc est très grand<br>我喜欢在公园散步 - wǒ xǐhuan zài gōngyuán sànbù - j'aime me promener dans le parc<br>公园里有很多人 - gōngyuán lǐ yǒu hěn duō rén - Il y a beaucoup de personnes au parc<br>周末去公园 - zhōumò qù gōngyuán - Aller au parc le week-end	lieu,loisir	[sound:hsk1_公园.wav]
2011-V	HSK 3	工作日	gōngzuòrì	jour ouvrable	工作日我很忙 - gōngzuòrì wǒ hěn máng - Je suis très occupé les jours ouvrables<br>周一到周五是工作日 - zhōuyī dào zhōuwǔ shì gōngzuòrì - Du lundi au vendredi sont des jours ouvrables<br>工作日和周末 - gōngzuòrì hé zhōumò - Jours ouvrables et week-end	nom,temps,travail	[sound:hsk3_工作日.wav]
2012-V	HSK 3	刮	guā	souffler (vent), raser	刮风了 - guā fēng le - Il y a du vent<br>刮大风 - guā dà fēng - Il y a un vent fort<br>刮胡子 - guā húzi - Se raser la barbe	verbe,météo,action	[sound:hsk3_刮.wav]
025-V	HSK 3	关	guān	fermer	关门 - guān mén - Ferme la porte<br>关灯 - guān dēng - Éteignez la lumière<br>请关门 - qǐng guān mén - S'il vous plaît, fermez la porte.<br>关电视 - guān diànshì - Éteins la télé<br>别忘了关窗户 - bié wàng le guān chuānghu - N'oubliez pas de fermer les fenêtres	verbe,quotidien	[sound:hsk1_关.wav]
2013-V	HSK 3	关机	guānjī	éteindre (appareil)	请关机 - qǐng guānjī - Veuillez éteindre votre téléphone<br>手机关机了 - shǒujī guānjī le - Le téléphone est éteint<br>电脑关机 - diànnǎo guānjī - Éteindre l'ordinateur	verbe,technologie,téléphone	[sound:hsk3_关机.wav]
1257-V	HSK 3	关系	guānxì	relation	关系好 - guānxi hǎo - bonnes relations<br>人际关系 - rénjì guānxi - relations interpersonnelles<br>国际关系 - guójì guānxi - relations internationales	société	[sound:hsk1_关系.wav]
596-V	HSK 3	关心	guānxīn	se soucier de	关心你 - guānxīn nǐ - T'inquiète<br>很关心 - hěn guānxīn - Très préoccupé	verbe	[sound:hsk1_关心.wav]
610-V	HSK 3	关于	guānyú	concernant	关于这个 - guānyú zhège - concernant cela<br>关于中国 - guānyú zhōngguó - concernant la Chine	préposition	[sound:hsk1_关于.wav]
1538-V	HSK 3	关注	guānzhù	suivre	关注他 - guānzhù tā - suivre lui<br>关注账号 - guānzhù zhànghào - suivre le compte<br>引起关注 - yǐnqǐ guānzhù - attirer l'attention	technologie	[sound:hsk1_关注.wav]
382-V	HSK 3	国家	guójiā	pays	你的国家 - nǐ de guójiā - votre pays<br>很多国家 - hěn duō guójiā - de nombreux pays<br>这个国家 - zhège guójiā - ce pays	nom,lieu	[sound:hsk1_国家.wav]
2014-V	HSK 3	过节	guòjié	célébrer une fête	过节快乐 - guòjié kuàilè - Bonnes fêtes<br>怎么过节？ - zěnme guòjié? - Comment célèbres-tu la fête ?<br>和家人一起过节 - hé jiārén yìqǐ guòjié - Célébrer la fête en famille	verbe,fête,tradition	[sound:hsk3_过节.wav]
2015-V	HSK 3	过去2	guòqù	passer; aller de l’autre côté; finir par passer	你过去吧 - nǐ guòqù ba - va là-bas<br>疼会过去 - téng huì guòqù - la douleur va passer<br>走过去 - zǒu guòqù - traverser à pied	verbe,mouvement,temps	[sound:hsk3_过去.wav]
2016-V	HSK 3	故事	gùshi	histoire, récit	讲故事 - jiǎng gùshi - Raconter une histoire<br>这个故事很有趣 - zhège gùshi hěn yǒuqù - Cette histoire est très intéressante<br>我喜欢听故事 - wǒ xǐhuan tīng gùshi - J'aime écouter des histoires	nom,littérature,narration	[sound:hsk3_故事.wav]
1464-V	HSK 3	海	hǎi	mer	大海 - dà hǎi - la mer<br>海边 - hǎibiān - plage<br>海洋 - hǎiyáng - océan	nature	[sound:hsk1_海.wav]
791-V	HSK 3	害怕	hàipà	avoir peur	很害怕 - hěn hàipà - Très peur<br>别害怕 - bié hàipà - Ne sois pas effrayé<br>害怕黑暗 - hàipà hēi'àn - Peur de l'obscurité	émotion	[sound:hsk1_害怕.wav]
2017-V	HSK 3	好多	hǎoduō	beaucoup de, très nombreux	好多人 - hǎoduō rén - Beaucoup de gens<br>有好多问题 - yǒu hǎoduō wèntí - Il y a beaucoup de questions<br>好多年了 - hǎoduō nián le - Cela fait de nombreuses années	adverbe,quantité,emphase	[sound:hsk3_好多.wav]
2018-V	HSK 3	好久	hǎojiǔ	longtemps	好久不见 - hǎojiǔ bújiàn - Ça fait longtemps qu'on ne s'est pas vu<br>等了好久 - děng le hǎojiǔ - J'ai attendu longtemps<br>好久以前 - hǎojiǔ yǐqián - Il y a longtemps	adverbe,temps,durée	[sound:hsk3_好久.wav]
1582-V	HSK 3	号码	hàomǎ	numéro	电话号码 - diànhuà hàomǎ - numéro de téléphone<br>排队号码 - páiduì hàomǎ - numéro de file d'attente<br>号码牌 - hàomǎpái - panneau de numéro	quotidien	[sound:hsk1_号码.wav]
2019-V	HSK 3	好像	hǎoxiàng	avoir l'air de, sembler	好像要下雨 - hǎoxiàng yào xiàyǔ - On dirait qu'il va pleuvoir<br>他好像不高兴 - tā hǎoxiàng bù gāoxìng - Il a l'air mécontent<br>好像是这样 - hǎoxiàng shì zhèyàng - Il semble que ce soit ainsi	adverbe,apparence,comparaison	[sound:hsk3_好像.wav]
1463-V	HSK 3	河	hé	rivière	河流 - héliú - rivières<br>河水 - héshuǐ - Eau du fleuve<br>黄河 - huánghé - rivière Jaune	nature	[sound:hsk1_河.wav]
1782-V	HSK 3	黑板	hēibǎn	tableau noir	看黑板 - kàn hēibǎn - regarder au tableau<br>在黑板上写 - zài hēibǎn shàng xiě - écrire au tableau<br>电子黑板 - diànzǐ hēibǎn - tableau blanc électronique	éducation	[sound:hsk1_黑板.wav]
638-V	HSK 3	合适	héshì	approprié	很合适 - hěn héshì - très approprié<br>合适的 - héshì de - approprié	adjectif	[sound:hsk1_合适.wav]
758-V	HSK 3	红绿灯	hóng-lǜdēng	feu tricolore	红绿灯 - hónglǜdēng - feu tricolore<br>等红绿灯 - děng hónglǜdēng - Attends le feu de signalisation<br>过红绿灯 - guò hónglǜdēng - Passer le feu rouge	transport,quotidien	[sound:hsk1_红绿灯.wav]
2020-V	HSK 3	后来	hòulái	plus tard, ensuite	后来怎么了？ - hòulái zěnme le? - Et ensuite, que s'est-il passé ?<br>后来我明白了 - hòulái wǒ míngbai le - Plus tard, j'ai compris<br>后来他去了美国 - hòulái tā qù le měiguó - Plus tard, il est allé aux États-Unis	adverbe,temps,séquence	[sound:hsk3_后来.wav]
2021-V	HSK 3	后年	hòunián	dans deux ans	后年我毕业 - hòunián wǒ bìyè - Je serai diplômé dans deux ans<br>后年见 - hòunián jiàn - À dans deux ans<br>后年的计划 - hòunián de jìhuà - Plans pour dans deux ans	nom,temps,futur	[sound:hsk3_后年.wav]
350-V	HSK 3	后天	hòutiān	après-demain	后天见 - hòutiān jiàn - À demain<br>后天我去 - hòutiān wǒ qù - Je serai là demain<br>后天下午 - hòutiān xiàwǔ - Demain après-midi	temps,quotidien	[sound:hsk1_后天.wav]
2022-V	HSK 3	画家	huàjiā	peintre, artiste	有名的画家 - yǒumíng de huàjiā - Un peintre célèbre<br>他是一个画家 - tā shì yí gè huàjiā - Il est peintre<br>中国画家 - zhōngguó huàjiā - Peintre chinois	nom,art,profession	[sound:hsk3_画家.wav]
11486-V	HSK 3	还2	huán	rendre; retourner; rembourser	归还图书 - guīhuán túshū - rendre un livre<br>还钱 - huán qián - rendre l'argent<br>还给你 - huán gěi nǐ - te rendre	verbe,action,finance	[sound:hsk3_还.wav]
857-V	HSK 3	换	huàn	changer, échanger	换一个 - huàn yí ge - Changer pour une autre.<br>换钱 - huàn qián - Échanger des monnaies.<br>换衣服 - huàn yīfu - Changer de vêtements	shopping,quotidien	[sound:hsk1_换.wav]
2023-V	HSK 3	黄色	huángsè	jaune (couleur)	黄色的花 - huángsè de huā - Une fleur jaune<br>我喜欢黄色 - wǒ xǐhuan huángsè - J'aime le jaune<br>黄色的出租车 - huángsè de chūzūchē - Taxi jaune	nom,couleur	[sound:hsk3_黄色.wav]
1175-V	HSK 3	环境	huánjìng	environnement	环境很好 - huánjìng hěn hǎo - l'environnement est bien<br>工作环境 - gōngzuò huánjìng - environnement de travail<br>保护环境 - bǎohù huánjìng - protéger l'environnement	lieu	[sound:hsk1_环境.wav]
897-V	HSK 3	欢迎	huānyíng	bienvenue	欢迎光临 - huānyíng guānglín - Bienvenue<br>欢迎你来 - huānyíng nǐ lái - Nous vous attendions<br>热烈欢迎 - rèliè huānyíng - Chaleureusement bienvenu	politesse	[sound:hsk1_欢迎.wav]
2024-V	HSK 3	花园	huāyuán	jardin	这个花园很大 - zhège huāyuán hěn dà - Ce jardin est grand<br>在花园里散步 - zài huāyuán lǐ sànbù - Se promener dans le jardin<br>花园里有很多花 - huāyuán lǐ yǒu hěn duō huā - Il y a beaucoup de fleurs dans le jardin	nom,nature,maison	[sound:hsk3_花园.wav]
681-CSV	HSK 3	会2	huì	XXX	XXX	XXX	XXX
031-V	HSK 3	回答	huídá	répondre	回答问题 - huídá wèntí - Répondre à la question<br>请回答我 - qǐng huídá wǒ - Veuillez répondre à ma question<br>我不知道怎么回答 - wǒ bù zhīdào zěnme huídá - Je ne sais pas comment y répondre<br>你还没回答我 - nǐ hái méi huídá wǒ - Tu ne m'as pas encore répondu<br>这个问题很难回答 - zhège wèntí hěn nán huídá - Cette question est difficile à répondre	verbe,communication,étude	[sound:hsk1_回答.wav]
862-V	HSK 3	会议	huìyì	réunion	开会议 - kāi huìyì - Tenir une réunion<br>参加会议 - cānjiā huìyì - assister à la réunion<br>会议室 - huìyìshì - Salle de réunion	travail	[sound:hsk1_会议.wav]
2026-V	HSK 3	或	huò	ou (formel)	或者 - huòzhě - Ou bien<br>今天或明天 - jīntiān huò míngtiān - Aujourd'hui ou demain<br>咖啡或茶 - kāfēi huò chá - Café ou thé	conjonction,grammaire,choix	[sound:hsk3_或.wav]
295-V	HSK 3	或者	huòzhě	ou	茶或者咖啡 - chá huòzhě kāfēi - thé ou café<br>今天或者明天 - jīntiān huòzhě míngtiān - aujourd'hui ou demain<br>你或者他 - nǐ huòzhě tā - tu ou lui<br>或者这个 - huòzhě zhège - ou celui-ci<br>或者那个 - huòzhě nàge - ou celle-là	grammaire,quotidien	[sound:hsk1_或者.wav]
952-V	HSK 3	护照	hùzhào	passeport	我的护照 - wǒ de hùzhào - Mon passeport<br>护照丢了 - hùzhào diū le - Le passeport a été perdu.<br>办护照 - bàn hùzhào - Obtenir un passeport	voyage	[sound:hsk1_护照.wav]
2027-V	HSK 3	极	jí	extrêmement	好极了 - hǎo jí le - Excellent, super<br>高兴极了 - gāoxìng jí le - Extrêmement content<br>累极了 - lèi jí le - Extrêmement fatigué	adverbe,degré,emphase	[sound:hsk3_极.wav]
2028-V	HSK 3	急	jí	pressé, urgent	别急 - bié jí - Ne sois pas pressé<br>我很急 - wǒ hěn jí - Je suis pressé<br>有急事 - yǒu jíshì - Avoir une urgence	adjectif,temps,état	[sound:hsk3_急.wav]
523-V	HSK 3	记	jì	se souvenir, noter	记住 - jìzhù - se rappeler<br>记得 - jìde - se souvenir<br>记笔记 - jì bǐjì - noter des points	verbe,pensée	[sound:hsk1_记.wav]
2029-V	HSK 3	季	jì	saison	四季 - sìjì - Les quatre saisons<br>春季 - chūnjì - Printemps<br>这个季节 - zhège jìjié - Cette saison	nom,temps,nature	[sound:hsk3_季.wav]
054-V	HSK 3	鸡	jī	poulet	鸡肉 - jīròu - poulet<br>吃鸡 - chī jī - 吃鸡 Casse-cou<br>烤鸡 - kǎo jī - Poulet au four<br>我喜欢吃鸡肉 - wǒ xǐhuan chī jīròu - J'aime manger du poulet.<br>炸鸡 - zhá jī - Poulet frit	nourriture,cuisine	[sound:hsk1_鸡.wav]
2030-V	HSK 3	加	jiā	ajouter, plus	加油 - jiāyóu - Courage ! / Faire le plein<br>一加一等于二 - yī jiā yī děngyú èr - Un plus un égale deux<br>加点儿糖 - jiā diǎnr táng - Ajouter un peu de sucre	verbe,mathématiques,addition	[sound:hsk3_加.wav]
839-V	HSK 3	检查	jiǎnchá	examiner, vérifier	检查身体 - jiǎnchá shēntǐ - examiner le corps<br>去医院检查 - qù yīyuàn jiǎnchá - aller à l'hôpital se faire examiner<br>安全检查 - ānquán jiǎnchá - soumission de sécurité	santé,travail	[sound:hsk1_检查.wav]
1334-V	HSK 3	坚持	jiānchí	persister	坚持学习 - jiānchí xuéxí - continuer à étudier<br>坚持锻炼 - jiānchí duànliàn - continuer à s'exercer<br>坚持原则 - jiānchí yuánzé - tenir bon sur les principes	verbe	[sound:hsk1_坚持.wav]
802-V	HSK 3	简单	jiǎndān	simple	很简单 - hěn jiǎndān - C'est facile<br>这个问题很简单 - zhège wèntí hěn jiǎndān - Cette question est facile<br>简单的方法 - jiǎndān de fāngfǎ - Méthode simple	adjectif	[sound:hsk1_简单.wav]
2031-V	HSK 3	讲	jiǎng	parler, raconter	讲故事 - jiǎng gùshi - Raconter une histoire<br>他讲得很好 - tā jiǎng de hěn hǎo - Il parle très bien<br>讲课 - jiǎngkè - Donner un cours	verbe,communication,discours	[sound:hsk3_讲.wav]
