ID	HSK_Level	Simplified	Pinyin	Meaning	Examples	Tags	Audio
511-V	HSK 2	考试	kǎoshì	exam	明天有考试，我得复习 - míngtiān yǒu kǎoshì, wǒ děi fùxí - There's an exam tomorrow, I need to review<br>考试考得怎么样？ - kǎoshì kǎo de zěnmeyàng? - How did the exam go?<br>这次考试太难了 - zhè cì kǎoshì tài nán le - This exam was too hard<br>考试成绩出来了 - kǎoshì chéngjì chūlai le - The exam results are out<br>你准备好考试了吗？ - nǐ zhǔnbèi hǎo kǎoshì le ma? - Are you ready for the exam?	noun,study	[sound:hsk1_考试.wav]
579-V	HSK 2	可能	kěnéng	maybe; possible	他可能不来了 - tā kěnéng bù lái le - He might not come<br>明天可能下雨 - míngtiān kěnéng xiàyǔ - It might rain tomorrow<br>不可能！我不信 - bù kěnéng! wǒ bú xìn - Impossible! I don't believe it<br>这个可能有点儿贵 - zhège kěnéng yǒudiǎnr guì - This might be a bit expensive<br>你说的有可能 - nǐ shuō de yǒu kěnéng - What you say is possible	adverb	[sound:hsk1_可能.wav]
100-V	HSK 2	快	kuài	fast; quick	很快 - hěn kuài - Very fast<br>快点儿 - kuài diǎnr - Hurry up<br>他说得很快 - tā shuō de hěn kuài - He speaks fast.<br>时间过得真快 - shíjiān guò de zhēn kuài - Time flies<br>这个月快结束了 - zhège yuè kuài jiéshù le - This month is almost over	adjective,daily	[sound:hsk1_快.wav]
784-V	HSK 2	快乐	kuàilè	happy	生日快乐 - shēngrì kuàilè - happy birthday<br>新年快乐 - xīnnián kuàilè - Happy New Year<br>快乐的生活 - kuàilè de shēnghuó - a happy life	emotion	[sound:hsk1_快乐.wav]
1908-V	HSK 2	快要	kuàiyào	about to; soon	快要下雨了 - kuàiyào xiàyǔ le - It's about to rain<br>我快要毕业了 - wǒ kuàiyào bìyè le - I'm about to graduate<br>电影快要开始了 - diànyǐng kuàiyào kāishǐ le - The movie is about to start	adverb,time,future	[sound:hsk2_快要.wav]
739-V	HSK 2	裤子	kùzi	pants; trousers	穿裤子 - chuān kùzi - wear pants<br>这条裤子 - zhè tiáo kùzi - these pants<br>裤子太长了 - kùzi tài cháng le - these pants are too long	clothing,shopping	[sound:hsk1_裤子.wav]
843-V	HSK 2	篮球	lánqiú	basketball	打篮球 - dǎ lánqiú - Play basketball<br>看篮球比赛 - kàn lánqiú bǐsài - watch a basketball game<br>篮球队 - lánqiú duì - basketball team	sport	[sound:hsk1_篮球.wav]
117-V	HSK 2	累	lèi	tired	很累 - hěn lèi - Very tired<br>我很累 - wǒ hěn lèi - I'm very tired<br>工作很累 - gōngzuò hěn lèi - Work is exhausting<br>我累了 - wǒ lèi le - I'm tired<br>别太累 - bié tài lèi - Don't overdo it	adjective,health,daily	[sound:hsk1_累.wav]
1076-V	HSK 2	离	lí	away from	离这儿很近 - lí zhèr hěn jìn - It's close to here<br>离开 - líkāi - Leave<br>离家 - lí jiā - Leave home	preposition	[sound:hsk1_离.wav]
1909-V	HSK 2	里面	lǐmiàn	inside	在里面 - zài lǐmiàn - Inside<br>里面有什么？ - lǐmiàn yǒu shénme? - What's inside?<br>包里面有一本书 - bāo lǐmiàn yǒu yì běn shū - There's a book in the bag	noun,position,place	[sound:hsk2_里面.wav]
513-V	HSK 2	楼	lóu	floor; building	几楼？ - jǐ lóu? - Which floor?<br>二楼 - èr lóu - Second floor<br>这栋楼 - zhè dòng lóu - This building	noun,place	[sound:hsk1_楼.wav]
366-V	HSK 2	路	lù	road; way	走路 - zǒu lù - walk<br>这条路 - zhè tiáo lù - this road<br>问路 - wèn lù - ask for directions	noun,movement	[sound:hsk1_路.wav]
1910-V	HSK 2	绿茶	lǜchá	green tea	一杯绿茶 - yì bēi lǜchá - A cup of green tea<br>绿茶很健康 - lǜchá hěn jiànkāng - Green tea is very healthy<br>中国人喜欢喝绿茶 - zhōngguó rén xǐhuan hē lǜchá - Chinese people like green tea	noun,drink,tea	[sound:hsk2_绿茶.wav]
1679-V	HSK 2	绿色	lǜsè	green; eco-friendly	绿色 - lǜsè - green<br>绿色环保 - lǜsè huánbǎo - environmental protection<br>绿色发展 - lǜsè fāzhǎn - sustainable development	environment	[sound:hsk1_绿色.wav]
354-V	HSK 2	路上	lùshang	on the way	在路上 - zài lùshang - On the way<br>路上小心 - lùshang xiǎoxīn - Be careful on the road<br>路上很堵 - lùshang hěn dǔ - The traffic is bad	place,movement	[sound:hsk1_路上.wav]
950-V	HSK 2	旅游	lǚyóu	to travel	去旅游 - qù lǚyóu - Go traveling<br>出国旅游 - chūguó lǚyóu - travel abroad<br>旅游景点 - lǚyóu jǐngdiǎn - tourist attractions	travel	[sound:hsk1_旅游.wav]
101-V	HSK 2	慢	màn	slow	很慢 - hěn màn - Very slow<br>请说慢一点儿 - qǐng shuō màn yìdiǎnr - Please speak more slowly<br>他走得很慢 - tā zǒu de hěn màn - He walks very slowly<br>慢慢来，不着急 - màn man lái, bù zháojí - Take your time, no rush<br>这里网速太慢了 - zhèlǐ wǎngsù tài màn le - The internet speed is too slow here	adjective,daily	[sound:hsk1_慢.wav]
276-V	HSK 2	每	měi	every; each	我每天早上喝咖啡 - wǒ měitiān zǎoshang hē kāfēi - I drink coffee every morning<br>每个人都有自己的想法 - měi ge rén dōu yǒu zìjǐ de xiǎngfǎ - Everyone has their own ideas<br>每次见面都很开心 - měi cì jiànmiàn dōu hěn kāixīn - Every time we meet it's great<br>每年春节我回家 - měi nián chūnjié wǒ huíjiā - Every year at New Year I go home<br>我每周运动三次 - wǒ měi zhōu yùndòng sān cì - I exercise three times a week	time,daily	[sound:hsk1_每.wav]
1911-V	HSK 2	没意思	méi yìsi	boring; uninteresting	这个电影没意思 - zhège diànyǐng méi yìsi - This movie is boring<br>这本书没意思 - zhè běn shū méi yìsi - This book is uninteresting<br>一个人在家没意思 - yí gè rén zài jiā méi yìsi - It's boring being home alone	adjective,evaluation,negative	[sound:hsk2_没意思.wav]
219-V	HSK 2	门	mén	door; gate	开门 - kāi mén - Open the door<br>关门 - guān mén - Close the door<br>门在哪儿？ - mén zài nǎr? - Where is the door?<br>请进门 - qǐng jìn mén - Please come in<br>大门 - dà mén - Main gate	place,daily	[sound:hsk1_门.wav]
394-V	HSK 2	门口	ménkǒu	entrance; doorway	在门口 - zài ménkǒu - at the entrance<br>门口有人 - ménkǒu yǒu rén - there's someone at the door<br>等在门口 - děng zài ménkǒu - wait at the entrance	place	[sound:hsk1_门口.wav]
1912-V	HSK 2	门票	ménpiào	admission ticket	门票多少钱？ - ménpiào duōshao qián? - How much is the admission?<br>我买了两张门票 - wǒ mǎi le liǎng zhāng ménpiào - I bought two tickets<br>这个博物馆不要门票 - zhège bówùguǎn búyào ménpiào - This museum is free	noun,travel,leisure	[sound:hsk2_门票.wav]
1913-V	HSK 2	面1	miàn	face; surface	在你面前 - zài nǐ miànqián - in front of you<br>丢面子 - diū miànzi - lose face<br>正面 - zhèngmiàn - front side	noun,body,concept	[sound:hsk6_面.wav]
1914-V	HSK 2	名	míng	name; classifier for people	你叫什么名字？ - nǐ jiào shénme míngzi? - What's your name?<br>三名学生 - sān míng xuésheng - Three students<br>有名的人 - yǒumíng de rén - A famous person	noun,classifier,identity	[sound:hsk2_名.wav]
437-V	HSK 2	拿	ná	to take; to hold	帮我拿一下那个 - bāng wǒ ná yíxià nàge - Pass me that please<br>你拿错了，这个不是你的 - nǐ ná cuò le, zhège bú shì nǐ de - You took the wrong one, this isn't yours<br>这个太重了，拿不动 - zhège tài zhòng le, ná bú dòng - It's too heavy, I can't carry it<br>别忘了拿你的手机 - bié wàng le ná nǐ de shǒujī - Don't forget to take your phone<br>你拿了我的笔 - nǐ ná le wǒ de bǐ - You took my pen	verb,action	[sound:hsk1_拿.wav]
1915-V	HSK 2	奶茶	nǎichá	milk tea; bubble tea	一杯奶茶 - yì bēi nǎichá - A cup of milk tea<br>我想喝奶茶 - wǒ xiǎng hē nǎichá - I want milk tea<br>年轻人喜欢喝奶茶 - niánqīng rén xǐhuan hē nǎichá - Young people love bubble tea	noun,drink,tea	[sound:hsk2_奶茶.wav]
532-V	HSK 2	奶奶	nǎinai	paternal grandmother	奶奶，您吃了吗？ - nǎinai, nín chī le ma? - Grandma, have you eaten?<br>我奶奶做饭特别好吃 - wǒ nǎinai zuòfàn tèbié hǎochī - My grandma cooks amazingly<br>奶奶今年七十五了 - nǎinai jīnnián qīshíwǔ le - Grandma is seventy-five this year<br>小时候奶奶带我 - xiǎoshíhou nǎinai dài wǒ - When I was little grandma took care of me<br>过年去奶奶家 - guònián qù nǎinai jiā - Go to grandma's for New Year	noun,family	[sound:hsk1_奶奶.wav]
1916-V	HSK 2	那么	nàme	then; so; that much	那么好 - nàme hǎo - So good<br>不要那么快 - búyào nàme kuài - Don't go so fast<br>那么我们走吧 - nàme wǒmen zǒu ba - Then let's go	adverb,degree,conjunction	[sound:hsk2_那么.wav]
501-V	HSK 2	男孩儿	nánháir	boy	那个男孩儿 - nàge nánháir - that boy<br>小男孩儿 - xiǎo nánháir - little boy<br>男孩儿们 - nánháirmen - Boys	noun,person	[sound:hsk1_男孩儿.wav]
1917-V	HSK 2	那样	nàyàng	like that; that way	不要那样做 - búyào nàyàng zuò - Don't do it like that<br>像那样 - xiàng nàyàng - Like that<br>我不想那样 - wǒ bù xiǎng nàyàng - I don't want it that way	pronoun,manner,demonstrative	[sound:hsk2_那样.wav]
1454-V	HSK 2	鸟	niǎo	bird	小鸟 - xiǎo niǎo - bird<br>鸟儿 - niǎor - bird<br>候鸟 - hòuniǎo - migratory birds	animal	[sound:hsk1_鸟.wav]
478-V	HSK 2	女孩儿	nǚháir	girl	那个女孩儿 - nàge nǚháir - that girl<br>小女孩儿 - xiǎo nǚháir - little girl<br>女孩儿们 - nǚháirmen - girls	noun,person	[sound:hsk1_女孩儿.wav]
270-V	HSK 2	旁边	pángbiān	beside; next to	在旁边 - zài pángbiān - next to<br>旁边有 - pángbiān yǒu - there is next to<br>坐在旁边 - zuò zài pángbiān - sit next to<br>左旁边 - zuǒ pángbiān - to the left<br>右旁边 - yòu pángbiān - to the right	direction,daily	[sound:hsk1_旁边.wav]
019-V	HSK 2	跑	pǎo	to run	跑步 - pǎo bù - Run<br>他跑得很快 - tā pǎo de hěn kuài - He runs very fast<br>我每天早上跑步 - wǒ měitiān zǎoshang pǎo bù - I run every morning<br>别跑！ - bié pǎo! - Don't run!<br>快跑！ - kuài pǎo! - Run!	verb,sport,daily	[sound:hsk1_跑.wav]
1918-V	HSK 2	跑步	pǎobù	to run; to jog	我喜欢跑步 - wǒ xǐhuan pǎobù - I like running<br>每天跑步很健康 - měitiān pǎobù hěn jiànkāng - Running every day is healthy<br>我每天早上跑步半小时 - wǒ měitiān zǎoshang pǎobù bàn xiǎoshí - I run for half an hour every morning	verb,sport,exercise	[sound:hsk2_跑步.wav]
381-V	HSK 2	票	piào	ticket	票买好了吗？ - piào mǎi hǎo le ma? - Did you buy the tickets?<br>两张电影票 - liǎng zhāng diànyǐng piào - Two movie tickets<br>火车票多少钱？ - huǒchē piào duōshao qián? - How much is the train ticket?<br>门票在网上买更便宜 - ménpiào zài wǎngshang mǎi gèng piányi - Tickets are cheaper online<br>我忘了带票 - wǒ wàng le dài piào - I forgot my ticket	noun,travel	[sound:hsk1_票.wav]
342-V	HSK 2	前面	qiánmiàn	in front	在前面 - zài qiánmian - In front<br>房子前面 - fángzi qiánmian - in front of the house<br>走到前面 - zǒu dào qiánmian - walk to the front	position,place	[sound:hsk1_前面.wav]
372-V	HSK 2	起来	qǐlái	to get up; to start to	站起来 - zhàn qǐlai - Stand up<br>拿起来 - ná qǐlai - pick up<br>想起来 - xiǎng qǐlai - recall	verb,grammar	[sound:hsk1_起来.wav]
207-V	HSK 2	晴	qíng	sunny; clear	晴天 - qíng tiān - Sunny day<br>天晴了 - tiān qíng le - The sky has cleared<br>今天是晴天 - jīntiān shì qíng tiān - Today is a sunny day<br>转晴 - zhuǎn qíng - Turning sunny<br>天气很晴朗 - tiānqì hěn qínglǎng - Very sunny weather	weather,daily	[sound:hsk1_晴.wav]
1919-V	HSK 2	球	qiú	ball	打球 - dǎ qiú - Play ball<br>这个球是谁的？ - zhège qiú shì shéi de? - Whose ball is this?<br>我买了一个新球 - wǒ mǎi le yí gè xīn qiú - I bought a new ball	noun,sport,object	[sound:hsk2_球.wav]
690-V	HSK 2	妻子	qīzi	wife	我妻子 - wǒ qīzi - My wife<br>他妻子很漂亮 - tā qīzi hěn piàoliang - His wife is very pretty<br>妻子和孩子 - qīzi hé háizi - Wife and children	family,relationship	[sound:hsk1_妻子.wav]
1920-V	HSK 2	让	ràng	to let; to make (causative)	让我看看 - ràng wǒ kànkan - Let me see<br>他让我去 - tā ràng wǒ qù - He made me go<br>老师让我们写作业 - lǎoshī ràng wǒmen xiě zuòyè - The teacher has us do homework	verb,causative,grammar	[sound:hsk2_让.wav]
053-V	HSK 2	肉	ròu	meat	你吃肉吗？ - nǐ chī ròu ma? - Do you eat meat?<br>我不吃肉，我吃素 - wǒ bù chī ròu, wǒ chī sù - I don't eat meat, I'm vegetarian<br>来一盘牛肉 - lái yì pán niúròu - A plate of beef please<br>这个肉很嫩 - zhège ròu hěn nèn - This meat is very tender<br>猪肉还是鸡肉？ - zhūròu háishi jīròu? - Pork or chicken?	food,cooking	[sound:hsk1_肉.wav]
421-V	HSK 2	商场	shāngchǎng	shopping mall	去商场 - qù shāngchǎng - go to the mall<br>商场买东西 - shāngchǎng mǎi dōngxi - shop at the mall<br>大商场 - dà shāngchǎng - big shopping mall	place,shopping	[sound:hsk1_商场.wav]
1921-V	HSK 2	上来	shànglái	to come up	上来！ - shànglái! - Come up!<br>请上来 - qǐng shànglái - Please come up<br>他从楼下上来了 - tā cóng lóuxià shànglái le - He came upstairs	verb,movement,direction	[sound:hsk2_上来.wav]
1922-V	HSK 2	上面	shàngmiàn	above; on top	在上面 - zài shàngmiàn - On top<br>书在桌子上面 - shū zài zhuōzi shàngmiàn - The book is on the table<br>上面写着什么？ - shàngmiàn xiě zhe shénme? - What's written on it?	noun,position,place	[sound:hsk2_上面.wav]
1923-V	HSK 2	上去	shàngqù	to go up	走上去 - zǒu shàngqù - Go up<br>他上去了 - tā shàngqù le - He went up<br>我们爬上去吧 - wǒmen pá shàngqù ba - Let's climb up	verb,movement,direction	[sound:hsk2_上去.wav]
443-V	HSK 2	上网	shàngwǎng	to go online	我在上网 - wǒ zài shàng wǎng - I'm online<br>喜欢上网 - xǐhuan shàng wǎng - Like going online<br>上网买东西 - shàng wǎng mǎi dōngxi - Shop online	verb,technology,daily	[sound:hsk1_上网.wav]
255-V	HSK 2	生日	shēngrì	birthday	我的生日 - wǒ de shēngrì - my birthday<br>生日快乐 - shēngrì kuàilè - happy birthday<br>今天是我生日 - jīntiān shì wǒ shēngrì - today is my birthday<br>生日礼物 - shēngrì lǐwù - birthday present<br>过生日 - guò shēngrì - celebrate a birthday	daily,celebration	[sound:hsk1_生日.wav]
232-V	HSK 2	身体	shēntǐ	body	身体很好 - shēntǐ hěn hǎo - in good health<br>身体不舒服 - shēntǐ bù shūfu - not feeling well<br>锻炼身体 - duànliàn shēntǐ - exercise<br>身体健康 - shēntǐ jiànkāng - healthy body<br>照顾身体 - zhàogù shēntǐ - take care of one's body	body,health	[sound:hsk1_身体.wav]
1924-V	HSK 2	时	shí	hour; moment; time	小时 - xiǎoshí - Hour<br>两个小时 - liǎng gè xiǎoshí - Two hours<br>考试时不能说话 - kǎoshì shí bùnéng shuōhuà - You can't talk during the exam	noun,time,duration	[sound:hsk2_时.wav]
1925-V	HSK 2	事情	shìqing	matter; thing; event	什么事情？ - shénme shìqing? - What's the matter?<br>我有事情 - wǒ yǒu shìqing - I have something to do<br>这件事情很重要 - zhè jiàn shìqing hěn zhòngyào - This matter is very important	noun,work,life	[sound:hsk2_事情.wav]
230-V	HSK 2	手	shǒu	hand	洗手 - xǐ shǒu - Wash your hands.<br>手很冷 - shǒu hěn lěng - hands are cold<br>举手 - jǔ shǒu - raise your hand<br>握手 - wò shǒu - shake hands<br>手机 - shǒujī - mobile phone	body,daily	[sound:hsk1_手.wav]
744-V	HSK 2	手表	shǒubiǎo	watch	戴手表 - dài shǒubiǎo - Wear a watch<br>我的手表 - wǒ de shǒubiǎo - My watch<br>手表几点了？ - shǒubiǎo jǐ diǎn le? - What time does your watch say?	accessory,time	[sound:hsk1_手表.wav]
402-V	HSK 2	书包	shūbāo	schoolbag; backpack	我的书包 - wǒ de shūbāo - my backpack<br>新书包 - xīn shūbāo - a new backpack<br>书包在哪儿？ - shūbāo zài nǎr? - where's my backpack?	noun,study,object	[sound:hsk1_书包.wav]
828-V	HSK 2	舒服	shūfu	comfortable	这个沙发很舒服 - zhège shāfā hěn shūfu - This sofa is very comfortable<br>我今天不舒服，想休息 - wǒ jīntiān bù shūfu, xiǎng xiūxi - I'm not feeling well today, I want to rest<br>你哪儿不舒服？ - nǐ nǎr bù shūfu? - Where does it hurt?<br>空调开了舒服多了 - kōngtiáo kāi le shūfu duō le - Much more comfortable with the AC on<br>穿这双鞋很舒服 - chuān zhè shuāng xié hěn shūfu - These shoes are very comfortable	adjective	[sound:hsk1_舒服.wav]
514-V	HSK 2	送	sòng	to give (a gift); to see off	生日快乐，这是送你的 - shēngrì kuàilè, zhè shì sòng nǐ de - Happy birthday, this is for you<br>我送你回家吧 - wǒ sòng nǐ huíjiā ba - Let me walk you home<br>他送了我一本书 - tā sòng le wǒ yì běn shū - He gave me a book<br>我去机场送朋友 - wǒ qù jīchǎng sòng péngyou - I'm going to the airport to see a friend off<br>送孩子上学 - sòng háizi shàngxué - Take the child to school	verb,social	[sound:hsk1_送.wav]
293-V	HSK 2	虽然	suīrán	although	虽然...但是... - suīrán...dànshì... - Although... however...<br>虽然累 - suīrán lèi - Although tired<br>虽然贵，但是好 - suīrán guì, dànshì hǎo - Expensive, but good.<br>虽然不会 - suīrán bú huì - Although can't<br>虽然如此 - suīrán rúcǐ - Even so	grammar,daily	[sound:hsk1_虽然.wav]
291-V	HSK 2	所以	suǒyǐ	so; therefore	所以我来了 - suǒyǐ wǒ lái le - So I came.<br>所以不去 - suǒyǐ bú qù - So not going.<br>因为...所以... - yīnwèi...suǒyǐ... - Because...therefore...<br>所以说 - suǒyǐ shuō - So<br>所以才 - suǒyǐ cái - That's why	grammar,daily	[sound:hsk1_所以.wav]
1926-V	HSK 2	疼	téng	to ache; pain	头疼 - tóu téng - Headache<br>我肚子疼 - wǒ dùzi téng - I have a stomachache<br>疼不疼？ - téng bù téng? - Does it hurt?	verb,adjective,health	[sound:hsk2_疼.wav]
1137-V	HSK 2	题	tí	question; topic	问题 - wèntí - question<br>题目 - tímù - topic; problem<br>考题 - kǎotí - exam question	education	[sound:hsk1_题.wav]
022-V	HSK 2	踢	tī	to kick	踢足球 - tī zúqiú - Play soccer<br>我喜欢踢足球 - wǒ xǐhuan tī zúqiú - I like playing soccer<br>你会踢足球吗？ - nǐ huì tī zúqiú ma? - Do you play soccer?<br>我们一起踢球吧 - wǒmen yìqǐ tī qiú ba - Let's play soccer together<br>周末去踢球 - zhōumò qù tī qiú - Play soccer this weekend	verb,sport,leisure	[sound:hsk1_踢.wav]
1483-V	HSK 2	条	tiáo	(classifier for long objects)	一条裤子 - yì tiáo kùzi - a pair of pants<br>一条路 - yì tiáo lù - a road<br>一条鱼 - yì tiáo yú - a fish	classifier	[sound:hsk1_条.wav]
1148-V	HSK 2	跳舞	tiàowǔ	to dance	她跳舞跳得很好 - tā tiàowǔ tiào de hěn hǎo - She dances very well<br>我们去跳舞吧！ - wǒmen qù tiàowǔ ba! - Let's go dancing!<br>你会跳舞吗？ - nǐ huì tiàowǔ ma? - Can you dance?<br>他从小就喜欢跳舞 - tā cóngxiǎo jiù xǐhuan tiàowǔ - He's loved dancing since he was little<br>周末我去学跳舞 - zhōumò wǒ qù xué tiàowǔ - I take dance classes on weekends	leisure	[sound:hsk1_跳舞.wav]
229-V	HSK 2	头	tóu	head; beginning; first	我头疼 - wǒ tóu téng - I have a headache<br>他低头看手机 - tā dītóu kàn shǒujī - He lowers his head to look at his phone<br>她点头说好 - tā diǎntóu shuō hǎo - She nods and says yes<br>他摇头说不行 - tā yáotóu shuō bùxíng - He shakes his head and says no<br>抬头看看天 - táitóu kànkan tiān - Look up at the sky	body,health	[sound:hsk1_头.wav]
399-V	HSK 2	外国	wàiguó	foreign country	外国人 - wàiguórén - foreigners<br>去外国 - qù wàiguó - go to a foreign country<br>外国朋友 - wàiguó péngyou - Foreign friends	noun,place	[sound:hsk1_外国.wav]
1927-V	HSK 2	外面	wàimiàn	outside	在外面 - zài wàimiàn - Outside<br>外面下雨了 - wàimiàn xiàyǔ le - It's raining outside<br>我在外面等你 - wǒ zài wàimiàn děng nǐ - I'm waiting for you outside	noun,position,place	[sound:hsk2_外面.wav]
1928-V	HSK 2	完	wán	to finish; to complete	做完了 - zuò wán le - Done<br>我吃完了 - wǒ chī wán le - I'm done eating<br>作业做完了吗？ - zuòyè zuò wán le ma? - Have you finished your homework?	verb,complement,completion	[sound:hsk2_完.wav]
154-V	HSK 2	万	wàn	ten thousand	一万 - yí wàn - ten thousand<br>两万 - liǎng wàn - twenty thousand<br>三万 - sān wàn - thirty thousand<br>十万 - shí wàn - one hundred thousand<br>几万 - jǐ wàn - tens of thousands	number,daily	[sound:hsk1_万.wav]
492-V	HSK 2	忘	wàng	to forget	我忘了带钱包 - wǒ wàng le dài qiánbāo - I forgot my wallet<br>别忘了明天的会 - bié wàng le míngtiān de huì - Don't forget tomorrow's meeting<br>我把密码忘了 - wǒ bǎ mìmǎ wàng le - I forgot the password<br>他的名字我忘了 - tā de míngzi wǒ wàng le - I forgot his name<br>忘了告诉你一件事 - wàng le gàosu nǐ yí jiàn shì - I forgot to tell you something	verb,thought	[sound:hsk1_忘.wav]
1077-V	HSK 2	往	wǎng	toward	往前走 - wǎng qián zǒu - Go forward<br>往左拐 - wǎng zuǒ guǎi - Turn left<br>往右转 - wǎng yòu zhuǎn - Turn right	preposition	[sound:hsk1_往.wav]
1929-V	HSK 2	网上	wǎngshang	online; on the internet	网上购物 - wǎngshang gòuwù - Online shopping<br>我在网上买的 - wǒ zài wǎngshang mǎi de - I bought it online<br>网上有很多信息 - wǎngshang yǒu hěn duō xìnxī - There's lots of information online	noun,internet,technology	[sound:hsk2_网上.wav]
1493-V	HSK 2	位	wèi	(polite classifier for people)	一位老师 - yí wèi lǎoshī - a teacher<br>这位先生 - zhè wèi xiānsheng - this gentleman<br>几位 - jǐ wèi - how many people	classifier	[sound:hsk1_位.wav]
140-V	HSK 2	为什么	wèi shénme	why	为什么？ - wèishénme? - why?<br>你为什么不去？ - nǐ wèishénme bú qù? - why aren't you going?<br>为什么这么贵？ - wèishénme zhème guì? - why is it so expensive?<br>为什么不告诉我？ - wèishénme bù gàosu wǒ? - why didn't you tell me?<br>我不知道为什么 - wǒ bù zhīdào wèishénme - I don't know why	question,daily	[sound:hsk1_为什么.wav]
033-V	HSK 2	洗	xǐ	to wash	洗手 - xǐ shǒu - Wash your hands.<br>洗澡 - xǐ zǎo - Take a shower.<br>洗衣服 - xǐ yīfu - Do laundry.<br>吃饭前要洗手 - chī fàn qián yào xǐ shǒu - Wash your hands before eating.<br>我要去洗澡 - wǒ yào qù xǐ zǎo - I'm going to take a shower.	verb,hygiene,daily	[sound:hsk1_洗.wav]
1930-V	HSK 2	下来	xiàlái	to come down	下来！ - xiàlái! - Come down!<br>请下来 - qǐng xiàlái - Please come down<br>他从楼上下来了 - tā cóng lóushàng xiàlái le - He came downstairs	verb,movement,direction	[sound:hsk2_下来.wav]
1931-V	HSK 2	下面	xiàmiàn	below; under; next	在下面 - zài xiàmiàn - Below<br>猫在桌子下面 - māo zài zhuōzi xiàmiàn - The cat is under the table<br>下面我们开始上课 - xiàmiàn wǒmen kāishǐ shàngkè - Now let's start class	noun,position,place	[sound:hsk2_下面.wav]
035-V	HSK 2	笑	xiào	to laugh; to smile	笑一笑 - xiào yi xiào - Give a smile.<br>他在笑 - tā zài xiào - He's laughing.<br>你笑什么？ - nǐ xiào shénme? - What are you laughing at?<br>别笑我 - bié xiào wǒ - Don't laugh at me.<br>开心地笑 - kāixīn de xiào - Laugh happily.	verb,emotion	[sound:hsk1_笑.wav]
542-V	HSK 2	小孩儿	xiǎoháir	child; kid	小孩儿们 - xiǎoháirmen - the kids<br>那个小孩儿 - nàge xiǎoháir - that kid<br>可爱的小孩儿 - kě'ài de xiǎoháir - a cute kid	noun,person	[sound:hsk1_小孩儿.wav]
1932-V	HSK 2	小时候	xiǎoshíhou	when I was little; childhood	我小时候 - wǒ xiǎoshíhou - When I was little<br>小时候我住在北京 - xiǎoshíhou wǒ zhù zài běijīng - As a child I lived in Beijing<br>他小时候很胖 - tā xiǎoshíhou hěn pàng - He was chubby as a kid	noun,time,childhood	[sound:hsk2_小时候.wav]
1933-V	HSK 2	下去	xiàqù	to go down; to continue	走下去 - zǒu xiàqù - Go down<br>继续下去 - jìxù xiàqù - Keep going<br>坚持下去 - jiānchí xiàqù - Persevere	verb,movement,direction	[sound:hsk2_下去.wav]
1934-V	HSK 2	姓	xìng	surname; to be surnamed	你姓什么？ - nǐ xìng shénme? - What's your surname?<br>我姓王 - wǒ xìng wáng - My surname is Wang<br>他姓李，叫李明 - tā xìng lǐ, jiào lǐ míng - His surname is Li, his name is Li Ming	noun,verb,identity	[sound:hsk2_姓.wav]
1935-V	HSK 2	姓名	xìngmíng	full name	请写你的姓名 - qǐng xiě nǐ de xìngmíng - Please write your name<br>姓名：王小明 - xìngmíng: wáng xiǎomíng - Name: Wang Xiaoming<br>请填写姓名和地址 - qǐng tiánxiě xìngmíng hé dìzhǐ - Fill in your name and address	noun,identity,form	[sound:hsk2_姓名.wav]
428-V	HSK 2	洗手间	xǐshǒujiān	restroom	洗手间在哪儿？ - xǐshǒujiān zài nǎr? - Where is the restroom?<br>去洗手间 - qù xǐshǒujiān - go to the restroom<br>用洗手间 - yòng xǐshǒujiān - use the restroom	place,daily	[sound:hsk1_洗手间.wav]
918-V	HSK 2	希望	xīwàng	to hope	我希望明天不下雨 - wǒ xīwàng míngtiān bú xiàyǔ - I hope it won't rain tomorrow<br>希望你能来！ - xīwàng nǐ néng lái! - I hope you can come!<br>他希望去中国留学 - tā xīwàng qù zhōngguó liúxué - He hopes to study in China<br>我希望一切顺利 - wǒ xīwàng yíqiè shùnlì - I hope everything goes well<br>别放弃，还有希望 - bié fàngqì, hái yǒu xīwàng - Don't give up, there's still hope	verb,emotion	[sound:hsk1_希望.wav]
225-V	HSK 2	眼睛	yǎnjing	eyes	大眼睛 - dà yǎnjing - big eyes<br>眼睛很漂亮 - yǎnjing hěn piàoliang - beautiful eyes<br>闭眼睛 - bì yǎnjing - close your eyes<br>睁眼睛 - zhēng yǎnjing - open your eyes<br>眼睛疼 - yǎnjing téng - eyes hurt	body,health	[sound:hsk1_眼睛.wav]
197-V	HSK 2	颜色	yánsè	color	什么颜色？ - shénme yánsè? - what color?<br>我喜欢这个颜色 - wǒ xǐhuan zhège yánsè - I like this color<br>红颜色 - hóng yánsè - red color<br>颜色很漂亮 - yánsè hěn piàoliang - the color is very pretty<br>有别的颜色吗？ - yǒu bié de yánsè ma? - are there other colors?	clothing,daily	[sound:hsk1_颜色.wav]
236-V	HSK 2	药	yào	medicine	吃药 - chī yào - take medicine<br>买药 - mǎi yào - buy medicine<br>中药 - zhōng yào - Chinese medicine<br>西药 - xī yào - Western medicine<br>药店 - yào diàn - Pharmacy	health,daily	[sound:hsk1_药.wav]
