ID	HSK_Level	Simplified	Pinyin	Meaning	Examples	Tags	Audio
352-V	HSK 1	国	guó	country	你是哪国人？ - nǐ shì nǎ guó rén? - What country are you from?<br>中国是一个大国 - zhōngguó shì yí ge dà guó - China is a big country<br>我去过很多国家 - wǒ qù guò hěn duō guójiā - I've been to many countries<br>他是外国人 - tā shì wàiguó rén - He's a foreigner<br>回国了吗？ - huí guó le ma? - Have you gone back to your country?	noun,place	[sound:hsk1_国.wav]
1044-V	HSK 1	还1	hái	still; yet; also	我还没吃饭呢 - wǒ hái méi chīfàn ne - I haven't eaten yet<br>你还要吗？ - nǐ hái yào ma? - Do you want more?<br>他还在睡觉 - tā hái zài shuìjiào - He's still sleeping<br>还有问题吗？ - hái yǒu wèntí ma? - Any more questions?<br>我还想去一次中国 - wǒ hái xiǎng qù yí cì zhōngguó - I'd like to go to China again	adverb,time,addition	[sound:hsk1_还.wav]
481-V	HSK 1	孩子	háizi	child	你有几个孩子？ - nǐ yǒu jǐ ge háizi? - How many children do you have?<br>孩子们在外面玩呢 - háizimen zài wàimiàn wán ne - The kids are playing outside<br>这个孩子真聪明 - zhège háizi zhēn cōngming - This child is really smart<br>孩子该睡觉了 - háizi gāi shuìjiào le - It's bedtime for the kids<br>别让孩子看太多电视 - bié ràng háizi kàn tài duō diànshì - Don't let the kids watch too much TV	noun,person,family	[sound:hsk1_孩子.wav]
1188-V	HSK 1	汉语	Hànyǔ	Chinese (language)	我在学汉语 - wǒ zài xué hànyǔ - I'm learning Chinese<br>你的汉语说得很好！ - nǐ de hànyǔ shuō de hěn hǎo! - You speak Chinese very well!<br>汉语水平考试叫HSK - hànyǔ shuǐpíng kǎoshì jiào HSK - The Chinese proficiency test is called HSK<br>汉语越学越有意思 - hànyǔ yuè xué yuè yǒu yìsi - The more you study Chinese, the more interesting it gets<br>他教我们汉语 - tā jiāo wǒmen hànyǔ - He teaches us Chinese	language	[sound:hsk1_汉语.wav]
1193-V	HSK 1	汉字	Hànzì	Chinese character	这个汉字怎么写？ - zhège hànzì zěnme xiě? - How do you write this character?<br>我认识两千个汉字 - wǒ rènshi liǎng qiān ge hànzì - I know two thousand characters<br>汉字太难写了 - hànzì tài nán xiě le - Chinese characters are too hard to write<br>这个汉字是什么意思？ - zhège hànzì shì shénme yìsi? - What does this character mean?<br>每天学五个汉字 - měitiān xué wǔ ge hànzì - Learn five characters a day	language	[sound:hsk1_汉字.wav]
438-V	HSK 1	号	hào	number; date	几号？ - jǐ hào? - What date?<br>今天几号？ - jīntiān jǐ hào? - What's today's date?<br>电话号码 - diànhuà hàomǎ - phone number	quantity,time	[sound:hsk1_号.wav]
093-V	HSK 1	好	hǎo	good; well; okay	很好 - hěn hǎo - Very good<br>好吃 - hǎo chī - Delicious<br>这个很好 - zhège hěn hǎo - This is very good<br>你好吗？ - nǐ hǎo ma? - How are you?<br>好朋友 - hǎo péngyou - good friend<br>好看 - hǎokàn - good-looking, interesting	adjective,daily	[sound:hsk1_好.wav]
409-V	HSK 1	好吃	hǎochī	delicious	这个菜太好吃了！ - zhège cài tài hǎochī le! - This dish is so good!<br>你觉得好吃吗？ - nǐ juéde hǎochī ma? - Do you think it's good?<br>妈妈做的饭最好吃 - māma zuò de fàn zuì hǎochī - Mom's cooking is the best<br>火锅很好吃，你试试 - huǒguō hěn hǎochī, nǐ shìshi - Hot pot is delicious, try it<br>不好吃的话别吃了 - bù hǎochī dehuà bié chī le - If it's not good, don't eat it	adjective,food	[sound:hsk1_好吃.wav]
113-V	HSK 1	好看	hǎokàn	good-looking; pretty	很好看 - hěn hǎokàn - Very pretty<br>这个电影很好看 - zhège diànyǐng hěn hǎokàn - This movie is really good<br>你今天很好看 - nǐ jīntiān hěn hǎokàn - You look great today<br>这本书很好看 - zhè běn shū hěn hǎokàn - This book is really good<br>不好看 - bù hǎokàn - Not good-looking	adjective,daily	[sound:hsk1_好看.wav]
521-V	HSK 1	好听	hǎotīng	pleasant to hear	这首歌太好听了！ - zhè shǒu gē tài hǎotīng le! - This song is amazing!<br>她的声音很好听 - tā de shēngyīn hěn hǎotīng - She has a beautiful voice<br>你觉得好听吗？ - nǐ juéde hǎotīng ma? - Do you think it sounds nice?<br>你的名字很好听 - nǐ de míngzi hěn hǎotīng - Your name sounds nice<br>中文歌真好听 - zhōngwén gē zhēn hǎotīng - Chinese songs are really beautiful	adjective,music	[sound:hsk1_好听.wav]
538-V	HSK 1	好玩儿	hǎowánr	fun	上海真好玩儿！ - shànghǎi zhēn hǎowánr! - Shanghai is really fun!<br>这个游戏好玩儿吗？ - zhège yóuxì hǎowánr ma? - Is this game fun?<br>周末有什么好玩儿的？ - zhōumò yǒu shénme hǎowánr de? - Anything fun to do this weekend?<br>中国很好玩儿，你应该去 - zhōngguó hěn hǎowánr, nǐ yīnggāi qù - China is great, you should go<br>那个地方一点儿都不好玩儿 - nàge dìfang yìdiǎnr dōu bù hǎowánr - That place is not fun at all	adjective,leisure	[sound:hsk1_好玩儿.wav]
1863-V	HSK 1	和1	hé	and; with	我和你 - wǒ hé nǐ - You and I<br>咖啡和茶 - kāfēi hé chá - Coffee and tea<br>我和朋友去看电影 - wǒ hé péngyou qù kàn diànyǐng - I'm going to see a movie with a friend	conjunction,grammar	[sound:hsk1_和.wav]
002-V	HSK 1	喝	hē	to drink	喝水 - hē shuǐ - Drink water<br>我喝茶 - wǒ hē chá - I drink tea<br>你想喝点儿什么？ - nǐ xiǎng hē diǎnr shénme? - What would you like to drink?<br>我每天早上喝咖啡 - wǒ měitiān zǎoshang hē kāfēi - I drink coffee every morning<br>喝太多对身体不好 - hē tài duō duì shēntǐ bù hǎo - Drinking too much is bad for your health	verb,drink,daily	[sound:hsk1_喝.wav]
530-V	HSK 1	很	hěn	very	今天天气很好 - jīntiān tiānqì hěn hǎo - The weather is very nice today<br>这个菜很好吃 - zhège cài hěn hǎochī - This dish is very good<br>我最近很忙 - wǒ zuìjìn hěn máng - I've been very busy lately<br>他很高，也很帅 - tā hěn gāo, yě hěn shuài - He's tall and handsome<br>中文很难但很有意思 - zhōngwén hěn nán dàn hěn yǒu yìsi - Chinese is hard but interesting	adverb	[sound:hsk1_很.wav]
264-V	HSK 1	后	hòu	behind; after	后面 - hòumiàn - behind<br>在后面 - zài hòumiàn - at the back<br>往后走 - wǎng hòu zǒu - walk backward<br>以后 - yǐhòu - from now on<br>后天 - hòutiān - the day after tomorrow	direction,time,daily	[sound:hsk1_后.wav]
387-V	HSK 1	回	huí	to return	我要回家了 - wǒ yào huíjiā le - I'm going home<br>你什么时候回来？ - nǐ shénme shíhou huílai? - When are you coming back?<br>他回中国了 - tā huí zhōngguó le - He went back to China<br>回去的路上小心 - huíqu de lùshang xiǎoxīn - Be careful on the way back<br>爸爸回来了！ - bàba huílai le! - Dad's home!	verb,movement	[sound:hsk1_回.wav]
1864-V	HSK 1	会1	huì	can; will; meeting	我会说中文 - wǒ huì shuō zhōngwén - I can speak Chinese<br>你会开车吗？ - nǐ huì kāichē ma? - Can you drive?<br>他会做中国菜 - tā huì zuò zhōngguó cài - He can cook Chinese food	verb,ability,modal	[sound:hsk1_会.wav]
213-V	HSK 1	火车	huǒchē	train	坐火车 - zuò huǒchē - Take a train<br>火车票 - huǒchē piào - Train ticket<br>坐火车去北京 - zuò huǒchē qù běijīng - Take a train to Beijing<br>火车几点开？ - huǒchē jǐ diǎn kāi? - What time does the train leave?<br>高速火车 - gāosù huǒchē - High-speed train	transport,travel	[sound:hsk1_火车.wav]
425-V	HSK 1	几	jǐ	how many (small number)	几个？ - jǐ ge? - how many?<br>几点？ - jǐ diǎn? - what time is it?<br>有几个？ - yǒu jǐ ge? - how many are there?	question,quantity	[sound:hsk1_几.wav]
076-V	HSK 1	家	jiā	home; family	在家 - zài jiā - At home<br>回家 - huí jiā - Go home<br>你家在哪儿？ - nǐ jiā zài nǎr? - Where do you live?<br>欢迎来我家 - huānyíng lái wǒ jiā - Welcome to my home<br>我家离公司很近 - wǒ jiā lí gōngsī hěn jìn - My home is close to the office	place,daily	[sound:hsk1_家.wav]
334-V	HSK 1	见	jiàn	to see; to meet	明天见！ - míngtiān jiàn! - See you tomorrow!<br>很高兴见到你 - hěn gāoxìng jiàn dào nǐ - Nice to see you<br>我们在哪儿见面？ - wǒmen zài nǎr jiànmiàn? - Where shall we meet?<br>好久不见！ - hǎo jiǔ bú jiàn! - Long time no see!<br>我看见他了 - wǒ kànjiàn tā le - I saw him	verb,grammar	[sound:hsk1_见.wav]
162-V	HSK 1	件	jiàn	classifier: clothing; matters	一件衣服 - yí jiàn yīfu - a piece of clothing<br>两件事 - liǎng jiàn shì - two matters<br>三件行李 - sān jiàn xíngli - three pieces of luggage<br>几件？ - jǐ jiàn? - how many?<br>这件事 - zhè jiàn shì - this matter	measure,clothing	[sound:hsk1_件.wav]
252-V	HSK 1	叫	jiào	to be called	我叫... - wǒ jiào... - My name is...<br>你叫什么名字？ - nǐ jiào shénme míngzi? - What's your name?<br>叫他 - jiào tā - call him<br>叫车 - jiào chē - call a taxi<br>这个叫什么？ - zhège jiào shénme? - What's this called?	communication,daily	[sound:hsk1_叫.wav]
039-V	HSK 1	饺子	jiǎozi	dumplings	吃饺子 - chī jiǎozi - Eat dumplings<br>中国饺子很好吃 - zhōngguó jiǎozi hěn hǎochī - Chinese dumplings are delicious<br>我会包饺子 - wǒ huì bāo jiǎozi - I can make dumplings.<br>春节吃饺子 - chūnjié chī jiǎozi - Eat dumplings during Spring Festival<br>来二十个饺子 - lái èrshí ge jiǎozi - Twenty dumplings, please.	food,cooking,culture	[sound:hsk1_饺子.wav]
554-V	HSK 1	家人	jiārén	family	我很想我的家人 - wǒ hěn xiǎng wǒ de jiārén - I miss my family a lot<br>春节我要回家看家人 - chūnjié wǒ yào huíjiā kàn jiārén - I'm going home to see my family for New Year<br>家人都很好 - jiārén dōu hěn hǎo - The whole family is well<br>和家人一起吃饭很开心 - hé jiārén yìqǐ chīfàn hěn kāixīn - Eating with family is great<br>你家人知道吗？ - nǐ jiārén zhīdào ma? - Does your family know?	noun,family	[sound:hsk1_家人.wav]
051-V	HSK 1	鸡蛋	jīdàn	egg	吃鸡蛋 - chī jīdàn - Eat eggs<br>我早上吃鸡蛋 - wǒ zǎoshang chī jīdàn - I eat eggs in the morning<br>买一斤鸡蛋 - mǎi yì jīn jīdàn - Buy a jin of eggs<br>煮鸡蛋还是炒鸡蛋？ - zhǔ jīdàn háishi chǎo jīdàn? - Boiled eggs or scrambled eggs?<br>我要两个荷包蛋 - wǒ yào liǎng ge hébāodàn - I want two fried eggs	food,cooking,daily	[sound:hsk1_鸡蛋.wav]
249-V	HSK 1	姐姐	jiějie	older sister	我姐姐 - wǒ jiějie - My older sister<br>姐姐很漂亮 - jiějie hěn piàoliang - My older sister is very pretty.<br>大姐 - dà jiě - Eldest sister<br>姐姐比我大 - jiějie bǐ wǒ dà - My older sister is older than me.<br>叫姐姐 - jiào jiějie - Call her sister.	family,daily	[sound:hsk1_姐姐.wav]
397-V	HSK 1	今年	jīnnián	this year	今年多大？ - jīnnián duō dà? - How old are you this year?<br>今年夏天 - jīnnián xiàtiān - this summer<br>今年我去中国 - jīnnián wǒ qù zhōngguó - I'm going to China this year	time,daily	[sound:hsk1_今年.wav]
061-V	HSK 1	今天	jīntiān	today	今天星期几？ - jīntiān xīngqī jǐ? - What day is it today?<br>今天很热 - jīntiān hěn rè - It's very hot today<br>今天你做什么？ - jīntiān nǐ zuò shénme? - What are you doing today?<br>今天是我的生日 - jīntiān shì wǒ de shēngrì - Today is my birthday<br>今天天气真好 - jīntiān tiānqì zhēn hǎo - The weather is really nice today	time,daily	[sound:hsk1_今天.wav]
149-V	HSK 1	九	jiǔ	nine	九个人 - jiǔ ge rén - nine people<br>九点 - jiǔ diǎn - nine o'clock<br>九十 - jiǔshí - ninety<br>九号 - jiǔ hào - the ninth<br>九月 - jiǔ yuè - September	number,daily	[sound:hsk1_九.wav]
181-G	HSK 1	觉得	juéde	to think; to feel	我觉得很好 - wǒ juéde hěn hǎo - I think it's good<br>你觉得呢？ - nǐ juéde ne? - What do you think?<br>我觉得有点儿贵 - wǒ juéde yǒudiǎnr guì - I think it's a bit expensive<br>你觉得怎么样？ - nǐ juéde zěnmeyàng? - What do you think?<br>我觉得累 - wǒ juéde lèi - I feel tired	grammar,daily	[sound:hsk1_觉得.wav]
024-V	HSK 1	开	kāi	to open; to drive	开门 - kāi mén - Open the door<br>开车 - kāi chē - Drive<br>开会 - kāi huì - Hold a meeting<br>你会开车吗？ - nǐ huì kāi chē ma? - Can you drive?<br>明天我们开会 - míngtiān wǒmen kāi huì - We have a meeting tomorrow	verb,daily,transport,work	[sound:hsk1_开.wav]
516-V	HSK 1	开车	kāichē	to drive	你会开车吗？ - nǐ huì kāichē ma? - Can you drive?<br>开车别看手机 - kāichē bié kàn shǒujī - Don't look at your phone while driving<br>我开车送你回家 - wǒ kāichē sòng nǐ huíjiā - I'll drive you home<br>开车要小心 - kāichē yào xiǎoxīn - You need to be careful when driving<br>从这儿开车要两个小时 - cóng zhèr kāichē yào liǎng ge xiǎoshí - It's a two-hour drive from here	verb,transport	[sound:hsk1_开车.wav]
003-V	HSK 1	看1	kàn	to look; to see; to read; to see (a doctor)	你在看什么？ - nǐ zài kàn shénme? - What are you looking at?<br>我在看书 - wǒ zài kànshū - I'm reading<br>周末一起去看电影吧 - zhōumò yìqǐ qù kàn diànyǐng ba - Let's go see a movie this weekend<br>看看这个，很有意思 - kànkan zhège, hěn yǒu yìsi - Look at this, it's interesting<br>你看起来很累 - nǐ kàn qǐlai hěn lèi - You look tired	verb,perception,action	[sound:hsk1_看.wav]
1865-V	HSK 1	看病	kànbìng	to see a doctor	去看病 - qù kànbìng - Go see a doctor<br>我今天要去看病 - wǒ jīntiān yào qù kànbìng - I need to see a doctor today<br>看病要预约 - kànbìng yào yùyuē - You need an appointment to see a doctor	verb,health,medicine	[sound:hsk1_看病.wav]
386-V	HSK 1	看见	kànjiàn	to see	你看见我的手机了吗？ - nǐ kànjiàn wǒ de shǒujī le ma? - Have you seen my phone?<br>我没看见他 - wǒ méi kànjiàn tā - I didn't see him<br>你看见那个人了吗？ - nǐ kànjiàn nàge rén le ma? - Did you see that person?<br>我刚才看见你同学了 - wǒ gāngcái kànjiàn nǐ tóngxué le - I just saw your classmate<br>看见前面的饭店了吗？ - kànjiàn qiánmiàn de fàndiàn le ma? - Can you see the restaurant ahead?	verb,perception	[sound:hsk1_看见.wav]
507-V	HSK 1	课	kè	lesson; class	你今天有几节课？ - nǐ jīntiān yǒu jǐ jié kè? - How many classes do you have today?<br>我们八点上课 - wǒmen bā diǎn shàngkè - Our class starts at 8<br>今天的课很有意思 - jīntiān de kè hěn yǒu yìsi - Today's class was interesting<br>下课了，走吧 - xiàkè le, zǒu ba - Class is over, let's go<br>我上了一节中文课 - wǒ shàng le yì jié zhōngwén kè - I had a Chinese class	noun,study	[sound:hsk1_课.wav]
175-G	HSK 1	可以	kěyǐ	can; may	可以 - kěyǐ - Yes<br>我可以进来吗？ - wǒ kěyǐ jìnlai ma? - May I come in?<br>这里可以拍照吗？ - zhèlǐ kěyǐ pāizhào ma? - Can we take photos here?<br>你可以坐这儿 - nǐ kěyǐ zuò zhèr - You can sit here<br>可以用信用卡吗？ - kěyǐ yòng xìnyòngkǎ ma? - Can I use a credit card?	grammar,politeness	[sound:hsk1_可以.wav]
430-V	HSK 1	口	kǒu	mouth; classifier	一口水 - yì kǒu shuǐ - a sip of water<br>门口 - ménkǒu - at the entrance<br>出口 - chūkǒu - exit	noun,classifier	[sound:hsk1_口.wav]
160-V	HSK 1	块	kuài	yuan (currency)	五块钱 - wǔ kuài qián - five yuan<br>多少块？ - duōshao kuài? - how many yuan?<br>一块蛋糕 - yí kuài dàngāo - a piece of cake<br>三块五 - sān kuài wǔ - three yuan fifty<br>便宜两块 - piányi liǎng kuài - two yuan cheaper	measure,money	[sound:hsk1_块.wav]
006-V	HSK 1	来	lái	to come	来这儿 - lái zhèr - Come here<br>他来了 - tā lái le - He's here<br>你什么时候来？ - nǐ shénme shíhou lái? - When are you coming?<br>欢迎你来我家 - huānyíng nǐ lái wǒ jiā - Welcome to my home<br>我是去年来中国的 - wǒ shì qùnián lái zhōngguó de - I came to China last year.	verb,movement,daily,travel	[sound:hsk1_来.wav]
239-V	HSK 1	老师	lǎoshī	teacher	他是老师 - tā shì lǎoshī - He is a teacher<br>老师好 - lǎoshī hǎo - Hello teacher<br>中文老师 - zhōngwén lǎoshī - Chinese teacher<br>我们的老师 - wǒmen de lǎoshī - Our teacher<br>老师教我们 - lǎoshī jiāo wǒmen - The teacher teaches us	profession,study	[sound:hsk1_老师.wav]
166-G	HSK 1	了	le	completed action particle	我吃了 - wǒ chī le - I ate<br>太晚了 - tài wǎn le - it's late<br>我买了三本书 - wǒ mǎi le sān běn shū - I bought three books<br>天黑了 - tiān hēi le - it's dark<br>他去北京了 - tā qù běijīng le - He went to Beijing.	grammar,daily	[sound:hsk1_了.wav]
102-V	HSK 1	冷	lěng	cold	很冷 - hěn lěng - Very cold<br>今天很冷 - jīntiān hěn lěng - It's very cold today<br>天气很冷 - tiānqì hěn lěng - The weather is very cold<br>我觉得冷 - wǒ juéde lěng - I feel cold<br>冷水 - lěngshuǐ - Cold water	adjective,weather,daily	[sound:hsk1_冷.wav]
267-V	HSK 1	里	lǐ	inside	里面 - lǐmiàn - inside<br>在家里 - zài jiā lǐ - at home<br>房间里 - fángjiān lǐ - in the room<br>心里 - xīn lǐ - in one's heart<br>书包里 - shūbāo lǐ - in the backpack	direction,daily	[sound:hsk1_里.wav]
1866-V	HSK 1	两1	liǎng	two (before a classifier)	两个人 - liǎng gè rén - Two people<br>我有两本书 - wǒ yǒu liǎng běn shū - I have two books<br>我在中国住了两年 - wǒ zài zhōngguó zhù le liǎng nián - I lived in China for two years	number,quantity	[sound:hsk1_两.wav]
543-V	HSK 1	零	líng	zero	零点 - líng diǎn - midnight<br>一百零一 - yìbǎi líng yī - one hundred and one<br>零钱 - língqián - small change	quantity	[sound:hsk1_零.wav]
146-V	HSK 1	六	liù	six	六个人 - liù ge rén - six people<br>六点 - liù diǎn - six o'clock<br>星期六 - xīngqī liù - Saturday<br>六十 - liùshí - sixty<br>六号 - liù hào - the sixth	number,daily	[sound:hsk1_六.wav]
167-G	HSK 1	吗	ma	question particle	你好吗？ - nǐ hǎo ma? - How are you?<br>这是你的吗？ - zhè shì nǐ de ma? - Is this yours?<br>你喜欢中国菜吗？ - nǐ xǐhuan zhōngguó cài ma? - Do you like Chinese food?<br>明天你有空吗？ - míngtiān nǐ yǒu kòng ma? - Are you free tomorrow?<br>你去过中国吗？ - nǐ qù guò zhōngguó ma? - Have you been to China?	grammar,question	[sound:hsk1_吗.wav]
1867-V	HSK 1	卖	mài	to sell	卖东西 - mài dōngxi - Sell things<br>这家店卖什么？ - zhè jiā diàn mài shénme? - What does this shop sell?<br>他把房子卖了 - tā bǎ fángzi mài le - He sold his house	verb,commerce,transaction	[sound:hsk1_卖.wav]
004-V	HSK 1	买	mǎi	to buy	买东西 - mǎi dōngxi - Buy things<br>我想买这个 - wǒ xiǎng mǎi zhège - I want to buy this.<br>你在哪儿买的？ - nǐ zài nǎr mǎi de? - Where did you buy it?<br>这个多少钱？我要买两个 - zhège duōshao qián? wǒ yào mǎi liǎng gè - How much is this? I want to buy two.<br>我昨天买了一件新衣服 - wǒ zuótiān mǎi le yí jiàn xīn yīfu - Yesterday, I bought new clothes.	verb,shopping,daily	[sound:hsk1_买.wav]
244-V	HSK 1	妈妈	māma	mom	妈妈，我回来了！ - māma, wǒ huílai le! - Mom, I'm home!<br>妈妈做的饭最好吃 - māma zuò de fàn zuì hǎochī - Mom's cooking is the best<br>我妈妈是医生 - wǒ māma shì yīshēng - My mom is a doctor<br>妈妈，我想你了 - māma, wǒ xiǎng nǐ le - Mom, I miss you<br>妈妈让我早点儿睡觉 - māma ràng wǒ zǎodiǎnr shuìjiào - Mom tells me to go to bed early	family,daily	[sound:hsk1_妈妈.wav]
120-V	HSK 1	忙	máng	busy	很忙 - hěn máng - Very busy.<br>我很忙 - wǒ hěn máng - I'm very busy.<br>工作很忙 - gōngzuò hěn máng - Work is very busy.<br>你忙吗？ - nǐ máng ma? - Are you busy?<br>忙不忙？ - máng bu máng? - Are you busy or not?	adjective,daily,work	[sound:hsk1_忙.wav]
308-V	HSK 1	猫	māo	cat	我家养了一只猫 - wǒ jiā yǎng le yì zhī māo - We have a cat at home<br>这只小猫真可爱 - zhè zhī xiǎo māo zhēn kě'ài - This kitten is really cute<br>猫喜欢睡觉 - māo xǐhuan shuìjiào - Cats love to sleep<br>你喜欢猫还是狗？ - nǐ xǐhuan māo háishi gǒu? - Do you prefer cats or dogs?<br>我的猫不吃鱼 - wǒ de māo bù chī yú - My cat doesn't eat fish	noun,animal	[sound:hsk1_猫.wav]
187-V	HSK 1	没关系	méi guānxi	it doesn't matter	没关系，别担心 - méi guānxi, bié dānxīn - It's okay, don't worry<br>没关系，我不介意 - méi guānxi, wǒ bú jièyì - No problem, I don't mind<br>迟到了？没关系！ - chídào le? méi guānxi! - Late? No problem!<br>打碎了杯子？没关系 - dǎsuì le bēizi? méi guānxi - You broke the glass? It's fine<br>没关系，下次注意就好 - méi guānxi, xià cì zhùyì jiù hǎo - It's fine, just be careful next time	greeting,politeness	[sound:hsk1_没关系.wav]
250-V	HSK 1	妹妹	mèimei	younger sister	我妹妹 - wǒ mèimei - My younger sister<br>妹妹很小 - mèimei hěn xiǎo - My little sister is very young.<br>小妹 - xiǎo mèi - Little sister<br>妹妹比我小 - mèimei bǐ wǒ xiǎo - My sister is younger than me<br>叫妹妹 - jiào mèimei - Call your sister	family,daily	[sound:hsk1_妹妹.wav]
1868-V	HSK 1	没事	méishì	it's nothing; no problem	没事！ - méishì! - It's nothing!<br>你没事吧？ - nǐ méishì ba? - Are you okay?<br>没事，我帮你 - méishì, wǒ bāng nǐ - No problem, I'll help you	expression,politeness,response	[sound:hsk1_没事.wav]
1869-V	HSK 1	没（有）	méi(yǒu)	to not have; did not	我没有钱 - wǒ méiyǒu qián - I don't have money<br>他没来 - tā méi lái - He didn't come<br>我没听懂 - wǒ méi tīngdǒng - I didn't understand	verb,negation,grammar	[sound:hsk1_没有.wav]
400-V	HSK 1	们	men	plural suffix	我们 - wǒmen - we<br>你们 - nǐmen - you (plural)<br>他们 - tāmen - they	grammar	[sound:hsk1_们.wav]
041-V	HSK 1	面包	miànbāo	bread	吃面包 - chī miànbāo - Eat bread<br>早餐吃面包 - zǎocān chī miànbāo - Have bread for breakfast<br>买一个面包 - mǎi yí ge miànbāo - Buy a loaf of bread<br>面包和牛奶 - miànbāo hé niúnǎi - bread and milk<br>这个面包很新鲜 - zhège miànbāo hěn xīnxiān - This bread is very fresh.	food,cooking,daily	[sound:hsk1_面包.wav]
318-V	HSK 1	面条儿	miàntiáor	noodles	吃面条儿 - chī miàntiáor - Eat noodles<br>一碗面条儿 - yì wǎn miàntiáor - A bowl of noodles<br>做面条儿 - zuò miàntiáor - Cook noodles	food,cooking	[sound:hsk1_面条儿.wav]
037-V	HSK 1	米饭	mǐfàn	cooked rice	我吃米饭 - wǒ chī mǐfàn - I eat rice<br>你要不要米饭？ - nǐ yào bu yào mǐfàn? - Do you want rice?<br>一碗米饭 - yì wǎn mǐfàn - A bowl of rice<br>我不太喜欢吃米饭 - wǒ bú tài xǐhuan chī mǐfàn - I don't really like rice.<br>这个菜配米饭很好吃 - zhège cài pèi mǐfàn hěn hǎochī - This dish goes well with rice.	food,cooking,daily	[sound:hsk1_米饭.wav]
320-V	HSK 1	明年	míngnián	next year	明年夏天 - míngnián xiàtiān - Next summer<br>明年我去中国 - míngnián wǒ qù zhōngguó - I'm going to China next year<br>明年见 - míngnián jiàn - See you next year	time,daily	[sound:hsk1_明年.wav]
062-V	HSK 1	明天	míngtiān	tomorrow	明天见 - míngtiān jiàn - See you tomorrow<br>明天我去北京 - míngtiān wǒ qù běijīng - Tomorrow, I'm going to Beijing.<br>明天你有时间吗？ - míngtiān nǐ yǒu shíjiān ma? - Are you free tomorrow?<br>明天天气怎么样？ - míngtiān tiānqì zěnmeyàng? - What will the weather be like tomorrow?<br>明天我要早起 - míngtiān wǒ yào zǎo qǐ - I need to get up early tomorrow	time,daily	[sound:hsk1_明天.wav]
253-V	HSK 1	名字	míngzi	name	你叫什么名字？ - nǐ jiào shénme míngzi? - What's your name?<br>我的名字 - wǒ de míngzi - my name<br>写名字 - xiě míngzi - write your name<br>名字很好听 - míngzi hěn hǎotīng - the name sounds nice<br>中文名字 - zhōngwén míngzi - Chinese name	daily	[sound:hsk1_名字.wav]
135-V	HSK 1	那	nà	that	那是什么？ - nà shì shénme? - What is that?<br>那个 - nàge - that one<br>那里 - nàlǐ - there<br>我喜欢那个 - wǒ xǐhuan nàge - I like that one<br>那么多人 - nàme duō rén - so many people	demonstrative,daily	[sound:hsk1_那.wav]
136-V	HSK 1	哪	nǎ	which	哪个？ - nǎge? - which one?<br>你在哪儿？ - nǐ zài nǎr? - where are you?<br>哪里 - nǎlǐ - where<br>你是哪国人？ - nǐ shì nǎ guó rén? - which country are you from?<br>哪儿都可以 - nǎr dōu kěyǐ - anywhere is fine	question,daily	[sound:hsk1_哪.wav]
314-V	HSK 1	那边	nàbiān	over there	在那边 - zài nàbian - Over there<br>去那边 - qù nàbian - Go over there<br>那边的 - nàbian de - the one over there	pronoun,place	[sound:hsk1_那边.wav]
562-V	HSK 1	那个	nàge	that one	那个不好 - nàge bù hǎo - that one is not good<br>我要那个 - wǒ yào nàge - I want that one	pronoun	[sound:hsk1_那个.wav]
1870-V	HSK 1	哪个	nǎge	which one	哪个是你的？ - nǎge shì nǐ de? - Which one is yours?<br>你要哪个？ - nǐ yào nǎge? - Which one do you want?<br>哪个颜色好看？ - nǎge yánsè hǎokàn? - Which color looks nice?	pronoun,interrogative,choice	[sound:hsk1_哪个.wav]
384-V	HSK 1	那里	nàlǐ	there	在那里 - zài nàlǐ - there<br>去那里 - qù nàlǐ - go there<br>从那里 - cóng nàlǐ - from there	pronoun,place	[sound:hsk1_那里.wav]
424-V	HSK 1	哪里	nǎlǐ	where	你去哪里？ - nǐ qù nǎlǐ? - Where are you going?<br>在哪里？ - zài nǎlǐ? - where?<br>哪里哪里 - nǎlǐ nǎlǐ - not at all (modest reply)	pronoun,question,place	[sound:hsk1_哪里.wav]
377-V	HSK 1	男	nán	male	那个男的是谁？ - nàge nán de shì shéi? - Who is that man?<br>男厕所在哪儿？ - nán cèsuǒ zài nǎr? - Where is the men's restroom?<br>他有一个男孩和一个女孩 - tā yǒu yí ge nánhái hé yí ge nǚhái - He has a boy and a girl<br>男朋友 - nán péngyou - boyfriend<br>男女都一样 - nán nǚ dōu yíyàng - Men and women are equal	adjective,gender	[sound:hsk1_男.wav]
548-V	HSK 1	男朋友	nánpéngyou	boyfriend	我男朋友是中国人 - wǒ nán péngyou shì zhōngguó rén - My boyfriend is Chinese<br>你有男朋友了吗？ - nǐ yǒu nán péngyou le ma? - Do you have a boyfriend?<br>她和男朋友去旅游了 - tā hé nán péngyou qù lǚyóu le - She went traveling with her boyfriend<br>我男朋友做饭很好吃 - wǒ nán péngyou zuòfàn hěn hǎochī - My boyfriend cooks really well<br>他们是男女朋友 - tāmen shì nán nǚ péngyou - They're a couple	noun,person	[sound:hsk1_男朋友.wav]
464-V	HSK 1	那儿	nàr	there	在那儿 - zài nàr - There<br>去那儿 - qù nàr - Go there<br>从那儿 - cóng nàr - From there	pronoun,place	[sound:hsk1_那儿.wav]
