ID	HSK_Level	Simplified	Pinyin	Meaning	Examples	Tags	Audio
11475-V	HSK 3	地	dì	"a place; a spot (general sense of ""place"")"	这个地方很漂亮 - zhège dìfang hěn piàoliang - This place is beautiful<br>你是什么地方的人？ - nǐ shì shénme dìfang de rén? - Where are you from?<br>我们找个安静的地方坐坐 - wǒmen zhǎo ge ānjìng de dìfang zuòzuo - Let's find a quiet place to sit<br>到地方了告诉我 - dào dìfang le gàosu wǒ - Let me know when you've arrived<br>这个地方我来过 - zhège dìfang wǒ lái guò - I've been to this place before	noun,grammar	[sound:hsk1_地2.wav]
1987-V	HSK 3	电	diàn	electricity	没电了 - méi diàn le - Battery dead<br>停电了 - tíng diàn le - Power outage<br>电费 - diànfèi - Electricity bill	noun,energy,technology	[sound:hsk3_电.wav]
1988-V	HSK 3	电梯	diàntī	elevator; lift	坐电梯 - zuò diàntī - Take the elevator<br>电梯在哪儿？ - diàntī zài nǎr? - Where is the elevator?<br>电梯坏了 - diàntī huài le - The elevator is broken	noun,building,transport	[sound:hsk3_电梯.wav]
1989-V	HSK 3	电子书	diànzǐshū	e-book; electronic book	我喜欢看电子书 - wǒ xǐhuan kàn diànzǐshū - I like reading e-books<br>电子书很方便 - diànzǐshū hěn fāngbiàn - E-books are convenient<br>下载电子书 - xiàzǎi diànzǐshū - Download an e-book	noun,book,technology	[sound:hsk3_电子书.wav]
539-V	HSK 3	地点	dìdiǎn	location; venue	见面地点 - jiànmiàn dìdiǎn - Meeting place<br>什么地点？ - shénme dìdiǎn? - Which location?<br>约定地点 - yuēdìng dìdiǎn - Agreed meeting point	noun,place	[sound:hsk1_地点.wav]
324-V	HSK 3	地方	dìfang	place; location	不同地方有不同的美食 - bùtóng dìfang yǒu bùtóng de měishí - Every region has its own specialties<br>这个地方太远了 - zhège dìfang tài yuǎn le - This place is too far<br>你知道什么好玩的地方吗？ - nǐ zhīdào shénme hǎowán de dìfang ma? - Do you know a fun place?<br>北京是一个很有名的地方 - běijīng shì yí ge hěn yǒumíng de dìfang - Beijing is a very famous place<br>请问，这是什么地方？ - qǐngwèn, zhè shì shénme dìfang? - Excuse me, what place is this?	place	[sound:hsk1_地方.wav]
412-V	HSK 3	地图	dìtú	map	看地图 - kàn dìtú - look at a map<br>中国地图 - zhōngguó dìtú - map of China<br>买一张地图 - mǎi yì zhāng dìtú - buy a map	noun,travel	[sound:hsk1_地图.wav]
1121-V	HSK 3	丢	diū	lose	丢了 - diū le - lost<br>钱包丢了 - qiánbāo diū le - I lost my wallet<br>丢东西 - diū dōngxi - lose things	verb	[sound:hsk1_丢.wav]
375-V	HSK 3	东	dōng	east	东边 - dōngbian - to the east<br>在东边 - zài dōngbian - in the east<br>往东走 - wǎng dōng zǒu - go east	direction,place	[sound:hsk1_东.wav]
1990-V	HSK 3	东北	dōngběi	northeast	中国的东北 - zhōngguó de dōngběi - The northeast of China<br>东北人 - dōngběi rén - Person from the Northeast<br>往东北走 - wǎng dōngběi zǒu - Go northeast	noun,direction,geography	[sound:hsk3_东北.wav]
1991-V	HSK 3	懂得	dǒngde	understand; know	他懂得很多 - tā dǒngde hěn duō - He knows a lot<br>懂得道理 - dǒngde dàolǐ - Understand the principles<br>我不懂得这个 - wǒ bù dǒngde zhège - I don't understand this	verb,comprehension,knowledge	[sound:hsk3_懂得.wav]
1992-V	HSK 3	东方	dōngfāng	the East; the Orient	东方文化 - dōngfāng wénhuà - Eastern culture<br>东方和西方 - dōngfāng hé xīfāng - The East and the West<br>东方国家 - dōngfāng guójiā - Eastern countries	noun,direction,culture	[sound:hsk3_东方.wav]
1993-V	HSK 3	东南	dōngnán	southeast	东南亚 - dōngnányà - Southeast Asia<br>往东南走 - wǎng dōngnán zǒu - Go southeast<br>中国的东南地区 - zhōngguó de dōngnán dìqū - Southeast region of China	noun,direction,geography	[sound:hsk3_东南.wav]
781-V	HSK 3	冬天	dōngtiān	winter	冬天很冷 - dōngtiān hěn lěng - Very cold in winter.<br>冬天下雪 - dōngtiān xià xuě - Snow falls in winter.<br>冬天穿羽绒服 - dōngtiān chuān yǔróngfú - In winter, wear a down jacket	season	[sound:hsk1_冬天.wav]
1451-V	HSK 3	动物	dòngwù	animal	动物园 - dòngwùyuán - zoo<br>野生动物 - yěshēng dòngwù - wild animals<br>保护动物 - bǎohù dòngwù - protect animals	nature	[sound:hsk1_动物.wav]
1994-V	HSK 3	动物园	dòngwùyuán	zoo	去动物园 - qù dòngwùyuán - Go to the zoo<br>动物园里有熊猫 - dòngwùyuán lǐ yǒu xióngmāo - There are pandas at the zoo<br>孩子们喜欢去动物园 - háizimen xǐhuan qù dòngwùyuán - Children love going to the zoo	noun,leisure,animals	[sound:hsk3_动物园.wav]
1995-V	HSK 3	段	duàn	section; passage (classifier)	一段话 - yí duàn huà - A passage<br>一段时间 - yí duàn shíjiān - A period of time<br>这段路很长 - zhè duàn lù hěn cháng - This stretch of road is long	classifier,text,measure	[sound:hsk3_段.wav]
105-V	HSK 3	短	duǎn	short	很短 - hěn duǎn - Short<br>头发很短 - tóufa hěn duǎn - The hair is short<br>这条裤子太短了 - zhè tiáo kùzi tài duǎn le - These pants are too short<br>短时间 - duǎn shíjiān - short time<br>短信 - duǎnxìn - text message	adjective,daily	[sound:hsk1_短.wav]
1996-V	HSK 3	短裤	duǎnkù	shorts	穿短裤 - chuān duǎnkù - Wear shorts<br>夏天穿短裤 - xiàtiān chuān duǎnkù - Wear shorts in summer<br>这条短裤很好看 - zhè tiáo duǎnkù hěn hǎokàn - These shorts are very nice	noun,clothing,summer	[sound:hsk3_短裤.wav]
841-V	HSK 3	锻炼	duànliàn	exercise; work out	锻炼身体 - duànliàn shēntǐ - exercise<br>每天锻炼 - měitiān duànliàn - exercise every day<br>多锻炼 - duō duànliàn - exercise more	health,sport	[sound:hsk1_锻炼.wav]
1997-V	HSK 3	对话	duìhuà	dialogue; conversation	练习对话 - liànxí duìhuà - Practice dialogue<br>这个对话很有趣 - zhège duìhuà hěn yǒuqù - This dialogue is interesting<br>请读这段对话 - qǐng dú zhè duàn duìhuà - Please read this dialogue	noun,communication,language	[sound:hsk3_对话.wav]
118-V	HSK 3	饿	è	hungry	很饿 - hěn è - Very hungry<br>我饿了 - wǒ è le - I'm hungry<br>你饿不饿？ - nǐ è bu è? - Are you hungry?<br>我不饿 - wǒ bù è - I'm not hungry<br>肚子很饿 - dùzi hěn è - My stomach is very hungry	adjective,health,daily	[sound:hsk1_饿.wav]
226-V	HSK 3	耳朵	ěrduo	ears	大耳朵 - dà ěrduo - big ears<br>耳朵疼 - ěrduo téng - ears hurt<br>听不见，耳朵不好 - tīng bú jiàn, ěrduo bù hǎo - can't hear, ears aren't working well<br>耳朵里 - ěrduo lǐ - inside the ear<br>耳朵很灵 - ěrduo hěn líng - very sharp ears	body,health	[sound:hsk1_耳朵.wav]
1528-V	HSK 3	耳机	ěrjī	earphones; headphones	戴耳机 - dài ěrjī - wear earphones<br>无线耳机 - wúxiàn ěrjī - wireless earphones<br>蓝牙耳机 - lányá ěrjī - bluetooth earphones	technology	[sound:hsk1_耳机.wav]
1998-V	HSK 3	而且	érqiě	and also; moreover	不但...而且... - búdàn...érqiě... - Not only...but also...<br>他很聪明，而且很努力 - tā hěn cōngming, érqiě hěn nǔlì - He is intelligent and also hardworking<br>便宜而且好吃 - piányi érqiě hǎochī - Cheap and delicious	conjunction,grammar,addition	[sound:hsk3_而且.wav]
1999-V	HSK 3	发	fā	send; emit	发短信 - fā duǎnxìn - Send a text message<br>发邮件 - fā yóujiàn - Send an email<br>发工资 - fā gōngzī - Pay wages	verb,communication,action	[sound:hsk3_发.wav]
335-V	HSK 3	放	fàng	put; place; set down	放这儿 - fàng zhèr - put here<br>放下 - fàng xià - put down<br>放假 - fàng jià - holiday	verb,action	[sound:hsk1_放.wav]
2000-V	HSK 3	方便	fāngbiàn	convenient; handy	很方便 - hěn fāngbiàn - Very convenient<br>什么时候方便？ - shénme shíhou fāngbiàn? - When is it convenient for you?<br>坐地铁很方便 - zuò dìtiě hěn fāngbiàn - Taking the subway is very convenient	adjective,convenience,ease	[sound:hsk3_方便.wav]
2001-V	HSK 3	方便面	fāngbiànmiàn	instant noodles	吃方便面 - chī fāngbiànmiàn - Eat instant noodles<br>方便面很便宜 - fāngbiànmiàn hěn piányi - Instant noodles are cheap<br>没时间就吃方便面 - méi shíjiān jiù chī fāngbiànmiàn - When I don't have time, I eat instant noodles	noun,food,quick	[sound:hsk3_方便面.wav]
1236-V	HSK 3	方法	fāngfǎ	method; approach	学习方法 - xuéxí fāngfǎ - learning method<br>解决方法 - jiějué fāngfǎ - solution<br>有效方法 - yǒuxiào fāngfǎ - effective method	work	[sound:hsk1_方法.wav]
358-V	HSK 3	放假	fàngjià	have a holiday; be on vacation	放假了 - fàng jià le - The holiday has started<br>什么时候放假？ - shénme shíhou fàng jià? - When does the holiday start?<br>放假的时候 - fàng jià de shíhou - During the holiday	verb,time,vacation	[sound:hsk1_放假.wav]
2002-V	HSK 3	方向	fāngxiàng	direction	什么方向？ - shénme fāngxiàng? - Which direction?<br>这个方向对吗？ - zhège fāngxiàng duì ma? - Is this the right direction?<br>走错方向了 - zǒu cuò fāngxiàng le - I went the wrong way	noun,orientation,path	[sound:hsk3_方向.wav]
949-V	HSK 3	放心	fàngxīn	feel reassured; stop worrying	放心吧 - fàngxīn ba - Don't worry<br>请放心 - qǐng fàngxīn - Please be reassured<br>让人放心 - ràng rén fàngxīn - Put someone at ease	verb,feeling	[sound:hsk1_放心.wav]
531-V	HSK 3	放学	fàngxué	finish school; school's out	放学了 - fàng xué le - School's out<br>几点放学？ - jǐ diǎn fàng xué? - What time does school finish?<br>放学后 - fàng xué hòu - after school	verb,study	[sound:hsk1_放学.wav]
503-V	HSK 3	房子	fángzi	house	买房子 - mǎi fángzi - Buy a house<br>这个房子 - zhège fángzi - This house<br>大房子 - dà fángzi - A big house	noun,place	[sound:hsk1_房子.wav]
835-V	HSK 3	发烧	fāshāo	have a fever	我发烧了 - wǒ fāshāo le - I have a fever<br>发烧三十九度 - fāshāo sānshíjiǔ dù - Temperature is 39 degrees<br>退烧 - tuìshāo - Bring the fever down	health	[sound:hsk1_发烧.wav]
2003-V	HSK 3	发生	fāshēng	to happen; to occur	发生了什么事？ - fāshēng le shénme shì? - What happened?<br>发生了一件事 - fāshēng le yí jiàn shì - Something happened<br>不会发生的 - bú huì fāshēng de - That won't happen	verb,event,occurrence	[sound:hsk3_发生.wav]
593-V	HSK 3	发现	fāxiàn	to discover	我发现一家很好吃的餐厅 - wǒ fāxiàn yì jiā hěn hǎochī de cāntīng - I discovered a great restaurant<br>你发现了吗？他换衣服了 - nǐ fāxiàn le ma? tā huàn yīfu le - Did you notice? He changed his clothes<br>科学家发现了新的东西 - kēxuéjiā fāxiàn le xīn de dōngxi - Scientists made a new discovery<br>我发现中文越学越有意思 - wǒ fāxiàn zhōngwén yuè xué yuè yǒu yìsi - I find that the more I study Chinese, the more interesting it gets<br>后来我才发现他说的是对的 - hòulái wǒ cái fāxiàn tā shuō de shì duì de - It was only later that I realized he was right	verb	[sound:hsk1_发现.wav]
627-V	HSK 3	发展	fāzhǎn	to develop	中国发展得很快 - zhōngguó fāzhǎn de hěn kuài - China is developing very fast<br>经济发展很重要 - jīngjì fāzhǎn hěn zhòngyào - Economic development is important<br>这个城市发展变化很大 - zhège chéngshì fāzhǎn biànhuà hěn dà - This city has changed enormously<br>公司在快速发展 - gōngsī zài kuàisù fāzhǎn - The company is growing rapidly<br>科技发展改变了生活 - kējì fāzhǎn gǎibiàn le shēnghuó - Technological progress has changed life	verb	[sound:hsk1_发展.wav]
209-V	HSK 3	风	fēng	wind	刮风 - guā fēng - Wind<br>风很大 - fēng hěn dà - Strong wind<br>今天有风 - jīntiān yǒu fēng - It's windy today<br>大风 - dà fēng - Strong wind<br>风景 - fēngjǐng - Scenery	weather,daily	[sound:hsk1_风.wav]
2004-V	HSK 3	封	fēng	classifier for letters	一封信 - yì fēng xìn - A letter<br>收到一封邮件 - shōudào yì fēng yóujiàn - Receive an email<br>写了三封信 - xiě le sān fēng xìn - Write three letters	classifier,letter,mail	[sound:hsk3_封.wav]
2005-V	HSK 3	分开	fēnkāi	to separate; to part	我们分开走 - wǒmen fēnkāi zǒu - Let's split up<br>分开以后 - fēnkāi yǐhòu - After the separation<br>把它们分开 - bǎ tāmen fēnkāi - Separate them	verb,separation,division	[sound:hsk3_分开.wav]
271-V	HSK 3	附近	fùjìn	nearby; in the vicinity	在附近 - zài fùjìn - nearby<br>附近有 - fùjìn yǒu - there is nearby<br>附近的商店 - fùjìn de shāngdiàn - the nearby shop<br>住在附近 - zhù zài fùjìn - to live nearby<br>学校附近 - xuéxiào fùjìn - near the school	direction,daily	[sound:hsk1_附近.wav]
2006-V	HSK 3	夫妻	fūqī	husband and wife; married couple	他们是夫妻 - tāmen shì fūqī - They are married<br>夫妻关系 - fūqī guānxi - Marital relationship<br>老夫妻 - lǎo fūqī - Old couple	noun,family,relationship	[sound:hsk3_夫妻.wav]
1227-V	HSK 3	服务	fúwù	service	服务员 - fúwùyuán - waiter<br>服务态度 - fúwù tàidu - attitude toward service<br>客户服务 - kèhù fúwù - Customer service	work	[sound:hsk1_服务.wav]
604-V	HSK 3	复习	fùxí	to review; to revise	明天考试，我得复习 - míngtiān kǎoshì, wǒ děi fùxí - The exam is tomorrow, I need to study<br>你复习了吗？ - nǐ fùxí le ma? - Have you reviewed?<br>我们一起复习吧 - wǒmen yìqǐ fùxí ba - Let's review together<br>每天复习半小时 - měitiān fùxí bàn xiǎoshí - Review for half an hour every day<br>这些生词要复习 - zhèxiē shēngcí yào fùxí - You need to review this vocabulary	verb	[sound:hsk1_复习.wav]
2007-V	HSK 3	该1	gāi	should; ought to; to be supposed to	应该去 - yīnggāi qù - I/you should go<br>你该走了 - nǐ gāi zǒu le - you should leave<br>该怎么办 - gāi zěnme bàn - what should be done?	verb,modal,daily	[sound:hsk1_该.wav]
527-V	HSK 3	干	gàn	to do; to work	你在干什么呢？ - nǐ zài gàn shénme ne? - What are you doing?<br>他每天干活到很晚 - tā měitiān gànhuó dào hěn wǎn - He works until late every day<br>这件事跟你有什么干系？ - zhè jiàn shì gēn nǐ yǒu shénme gānxì? - What's it to you?<br>别干了，休息一下 - bié gàn le, xiūxi yíxià - Stop working, take a break<br>你干得不错！ - nǐ gàn de búcuò! - Well done!	verb,adjective	[sound:hsk3_干.wav]
2008-V	HSK 3	感兴趣	gǎn xìngqù	to be interested in	我对中国文化感兴趣 - wǒ duì zhōngguó wénhuà gǎn xìngqù - I'm interested in Chinese culture<br>你对什么感兴趣？ - nǐ duì shénme gǎn xìngqù? - What are you interested in?<br>不感兴趣 - bù gǎn xìngqù - Not interested	verb,interest,feeling	[sound:hsk3_感兴趣.wav]
594-V	HSK 3	感到	gǎndào	to feel; to sense	我感到很高兴 - wǒ gǎndào hěn gāoxìng - I feel very happy<br>他感到很累 - tā gǎndào hěn lèi - He feels very tired<br>听到这个消息我感到很难过 - tīngdào zhège xiāoxi wǒ gǎndào hěn nánguò - I felt sad when I heard the news<br>你感到紧张吗？ - nǐ gǎndào jǐnzhāng ma? - Do you feel nervous?<br>出国以后感到很孤独 - chūguó yǐhòu gǎndào hěn gūdú - After leaving the country I felt very lonely	verb	[sound:hsk1_感到.wav]
565-V	HSK 3	刚	gāng	just; just now; barely	我刚到家 - wǒ gāng dào jiā - I just got home<br>他刚走 - tā gāng zǒu - He just left<br>刚才谁打电话了？ - gāngcái shéi dǎ diànhuà le? - Who called just now?<br>我刚吃完饭 - wǒ gāng chīwán fàn - I just finished eating<br>刚开始学，别着急 - gāng kāishǐ xué, bié zhāojí - You just started learning, don't worry	adverb	[sound:hsk1_刚.wav]
1035-V	HSK 3	刚才	gāngcái	just now; a moment ago	刚才说的 - gāngcái shuō de - What I said just now<br>刚才我在 - gāngcái wǒ zài - I was there just now<br>刚才发生 - gāngcái fāshēng - It happened just now	adverb	[sound:hsk1_刚才.wav]
2009-V	HSK 3	刚刚	gānggāng	just now; just a moment ago	他刚刚来 - tā gānggāng lái - He just arrived<br>刚刚发生的事 - gānggāng fāshēng de shì - What just happened<br>刚刚好 - gānggāng hǎo - Just right, perfect	adverb,time,recent	[sound:hsk3_刚刚.wav]
125-V	HSK 3	干净	gānjìng	clean	很干净 - hěn gānjìng - Very clean<br>房间很干净 - fángjiān hěn gānjìng - The room is very clean<br>打扫得很干净 - dǎsǎo de hěn gānjìng - Cleaned thoroughly<br>不太干净 - bú tài gānjìng - Not very clean<br>保持干净 - bǎochí gānjìng - Keep it clean	adjective,daily	[sound:hsk1_干净.wav]
234-V	HSK 3	感冒	gǎnmào	cold (illness)	我感冒了 - wǒ gǎnmào le - I caught a cold<br>感冒很难受 - gǎnmào hěn nánshòu - Having a cold is really uncomfortable<br>吃感冒药 - chī gǎnmào yào - Take cold medicine<br>重感冒 - zhòng gǎnmào - Bad cold<br>感冒好了吗？ - gǎnmào hǎo le ma? - Are you over your cold?	health,daily	[sound:hsk1_感冒.wav]
2010-V	HSK 3	高铁	gāotiě	high-speed train	坐高铁去上海 - zuò gāotiě qù shànghǎi - Take the high-speed train to Shanghai<br>高铁很快 - gāotiě hěn kuài - The high-speed train is very fast<br>高铁票 - gāotiě piào - High-speed train ticket	noun,transport,China	[sound:hsk3_高铁.wav]
574-V	HSK 3	更	gèng	even more; still more	我想做得更好 - wǒ xiǎng zuò de gèng hǎo - I want to do even better<br>今天比昨天更冷 - jīntiān bǐ zuótiān gèng lěng - Today is even colder than yesterday<br>你的中文越来越好，要更努力 - nǐ de zhōngwén yuè lái yuè hǎo, yào gèng nǔlì - Your Chinese is improving, keep working harder<br>有更便宜的吗？ - yǒu gèng piányi de ma? - Is there a cheaper one?<br>他比我更喜欢中国菜 - tā bǐ wǒ gèng xǐhuan zhōngguó cài - He likes Chinese food even more than I do	adverb	[sound:hsk1_更.wav]
611-V	HSK 3	根据	gēnjù	according to; based on	根据天气预报，明天下雨 - gēnjù tiānqì yùbào, míngtiān xiàyǔ - According to the forecast, it will rain tomorrow<br>根据你说的情况 - gēnjù nǐ shuō de qíngkuàng - Based on what you described<br>根据老师的要求 - gēnjù lǎoshī de yāoqiú - According to the teacher's requirements<br>根据我的经验 - gēnjù wǒ de jīngyàn - Based on my experience<br>根据调查结果 - gēnjù diàochá jiéguǒ - According to the survey results	preposition	[sound:hsk1_根据.wav]
1478-V	HSK 3	公斤	gōngjīn	kilogram	一公斤 - yì gōngjīn - one kilogram<br>五十公斤 - wǔshí gōngjīn - fifty kilograms<br>体重多少公斤 - tǐzhòng duōshao gōngjīn - how many kilograms do you weigh	measure	[sound:hsk1_公斤.wav]
090-V	HSK 3	公园	gōngyuán	park	去公园 - qù gōngyuán - go to the park<br>公园很大 - gōngyuán hěn dà - the park is very large<br>我喜欢在公园散步 - wǒ xǐhuan zài gōngyuán sànbù - I like to stroll in the park<br>公园里有很多人 - gōngyuán lǐ yǒu hěn duō rén - There are many people in the park<br>周末去公园 - zhōumò qù gōngyuán - Go to the park on weekends	place,leisure	[sound:hsk1_公园.wav]
2011-V	HSK 3	工作日	gōngzuòrì	workday; weekday	工作日我很忙 - gōngzuòrì wǒ hěn máng - I'm very busy on weekdays<br>周一到周五是工作日 - zhōuyī dào zhōuwǔ shì gōngzuòrì - Monday to Friday are workdays<br>工作日和周末 - gōngzuòrì hé zhōumò - Weekdays and weekends	noun,time,work	[sound:hsk3_工作日.wav]
2012-V	HSK 3	刮	guā	to blow (wind); to shave	刮风了 - guā fēng le - It's windy<br>刮大风 - guā dà fēng - There's a strong wind<br>刮胡子 - guā húzi - Shave one's beard	verb,weather,action	[sound:hsk3_刮.wav]
025-V	HSK 3	关	guān	to close; to turn off	关门 - guān mén - Close the door<br>关灯 - guān dēng - Turn off the light<br>请关门 - qǐng guān mén - Please close the door<br>关电视 - guān diànshì - Turn off the TV<br>别忘了关窗户 - bié wàng le guān chuānghu - Don't forget to close the windows	verb,daily	[sound:hsk1_关.wav]
2013-V	HSK 3	关机	guānjī	to turn off (a device)	请关机 - qǐng guānjī - Please turn off your phone<br>手机关机了 - shǒujī guānjī le - The phone is turned off<br>电脑关机 - diànnǎo guānjī - Turn off the computer	verb,technology,phone	[sound:hsk3_关机.wav]
1257-V	HSK 3	关系	guānxì	relationship	关系好 - guānxi hǎo - good relationship<br>人际关系 - rénjì guānxi - interpersonal relationships<br>国际关系 - guójì guānxi - international relations	society	[sound:hsk1_关系.wav]
596-V	HSK 3	关心	guānxīn	to care about	妈妈很关心我的学习 - māma hěn guānxīn wǒ de xuéxí - Mum cares a lot about my studies<br>谢谢你关心我 - xièxie nǐ guānxīn wǒ - Thank you for caring about me<br>他很关心同事 - tā hěn guānxīn tóngshì - He cares a lot about his colleagues<br>你要多关心自己的身体 - nǐ yào duō guānxīn zìjǐ de shēntǐ - You should take better care of your health<br>我们都很关心这件事 - wǒmen dōu hěn guānxīn zhè jiàn shì - We're all concerned about this matter	verb	[sound:hsk1_关心.wav]
610-V	HSK 3	关于	guānyú	about; regarding	关于这件事，你怎么看？ - guānyú zhè jiàn shì, nǐ zěnme kàn? - What do you think about this matter?<br>关于中国文化我很感兴趣 - guānyú zhōngguó wénhuà wǒ hěn gǎn xìngqù - I'm very interested in Chinese culture<br>他写了一本关于历史的书 - tā xiě le yì běn guānyú lìshǐ de shū - He wrote a book about history<br>关于工资的问题 - guānyú gōngzī de wèntí - Regarding the issue of salary<br>你知道关于这个地方的故事吗？ - nǐ zhīdào guānyú zhège dìfang de gùshi ma? - Do you know the story of this place?	preposition	[sound:hsk1_关于.wav]
1538-V	HSK 3	关注	guānzhù	to follow; to pay attention to	关注他 - guānzhù tā - follow him<br>关注账号 - guānzhù zhànghào - follow the account<br>引起关注 - yǐnqǐ guānzhù - attract attention	technology	[sound:hsk1_关注.wav]
382-V	HSK 3	国家	guójiā	country; nation	你的国家 - nǐ de guójiā - your country<br>很多国家 - hěn duō guójiā - many countries<br>这个国家 - zhège guójiā - this country	noun,place	[sound:hsk1_国家.wav]
2014-V	HSK 3	过节	guòjié	to celebrate a holiday	过节快乐 - guòjié kuàilè - Happy holidays<br>怎么过节？ - zěnme guòjié? - How do you celebrate the holiday?<br>和家人一起过节 - hé jiārén yìqǐ guòjié - Celebrate the holiday with family	verb,festival,tradition	[sound:hsk3_过节.wav]
2015-V	HSK 3	过去2	guòqù	to pass; to go over; to get through	你过去吧 - nǐ guòqù ba - go over there<br>疼会过去 - téng huì guòqù - the pain will pass<br>走过去 - zǒu guòqù - walk over	verb,movement,time	[sound:hsk3_过去.wav]
2016-V	HSK 3	故事	gùshi	story; tale	讲故事 - jiǎng gùshi - Tell a story<br>这个故事很有趣 - zhège gùshi hěn yǒuqù - This story is very interesting<br>我喜欢听故事 - wǒ xǐhuan tīng gùshi - I like listening to stories	noun,literature,narrative	[sound:hsk3_故事.wav]
1464-V	HSK 3	海	hǎi	sea	大海 - dà hǎi - the sea<br>海边 - hǎibiān - beach<br>海洋 - hǎiyáng - ocean	nature	[sound:hsk1_海.wav]
791-V	HSK 3	害怕	hàipà	to be afraid	很害怕 - hěn hàipà - Very scared<br>别害怕 - bié hàipà - Don't be afraid<br>害怕黑暗 - hàipà hēi'àn - Afraid of the dark	emotion	[sound:hsk1_害怕.wav]
2017-V	HSK 3	好多	hǎoduō	so many; a lot of	好多人 - hǎoduō rén - So many people<br>有好多问题 - yǒu hǎoduō wèntí - There are so many questions<br>好多年了 - hǎoduō nián le - It's been so many years	adverb,quantity,emphasis	[sound:hsk3_好多.wav]
2018-V	HSK 3	好久	hǎojiǔ	a long time	好久不见 - hǎojiǔ bújiàn - Long time no see<br>等了好久 - děng le hǎojiǔ - I waited a long time<br>好久以前 - hǎojiǔ yǐqián - A long time ago	adverb,time,duration	[sound:hsk3_好久.wav]
1582-V	HSK 3	号码	hàomǎ	number	电话号码 - diànhuà hàomǎ - phone number<br>排队号码 - páiduì hàomǎ - queue number<br>号码牌 - hàomǎpái - number sign	daily	[sound:hsk1_号码.wav]
2019-V	HSK 3	好像	hǎoxiàng	to seem; to look like	好像要下雨 - hǎoxiàng yào xiàyǔ - It looks like it's going to rain<br>他好像不高兴 - tā hǎoxiàng bù gāoxìng - He seems unhappy<br>好像是这样 - hǎoxiàng shì zhèyàng - It seems to be the case	adverb,appearance,comparison	[sound:hsk3_好像.wav]
1463-V	HSK 3	河	hé	river	河流 - héliú - rivers<br>河水 - héshuǐ - River water<br>黄河 - huánghé - Yellow River	nature	[sound:hsk1_河.wav]
1782-V	HSK 3	黑板	hēibǎn	blackboard	看黑板 - kàn hēibǎn - look at the board<br>在黑板上写 - zài hēibǎn shàng xiě - write on the board<br>电子黑板 - diànzǐ hēibǎn - electronic whiteboard	education	[sound:hsk1_黑板.wav]
638-V	HSK 3	合适	héshì	suitable; appropriate	这件衣服你穿很合适 - zhè jiàn yīfu nǐ chuān hěn héshì - This outfit suits you very well<br>这个工作不太合适我 - zhège gōngzuò bú tài héshì wǒ - This job doesn't really suit me<br>你觉得这个价格合适吗？ - nǐ juéde zhège jiàgé héshì ma? - Do you think this price is fair?<br>大小合适吗？ - dàxiǎo héshì ma? - Is the size right?<br>找一个合适的时间见面 - zhǎo yí ge héshì de shíjiān jiànmiàn - Let's find a time that works	adjective	[sound:hsk1_合适.wav]
758-V	HSK 3	红绿灯	hóng-lǜdēng	traffic light	红绿灯 - hónglǜdēng - traffic light<br>等红绿灯 - děng hónglǜdēng - Wait for the traffic light<br>过红绿灯 - guò hónglǜdēng - Go through the traffic light	transport,daily	[sound:hsk1_红绿灯.wav]
2020-V	HSK 3	后来	hòulái	later; afterward	后来怎么了？ - hòulái zěnme le? - What happened after that?<br>后来我明白了 - hòulái wǒ míngbai le - I understood later<br>后来他去了美国 - hòulái tā qù le měiguó - He went to the United States afterward	adverb,time,sequence	[sound:hsk3_后来.wav]
2021-V	HSK 3	后年	hòunián	the year after next	后年我毕业 - hòunián wǒ bìyè - I'll graduate the year after next<br>后年见 - hòunián jiàn - See you in two years<br>后年的计划 - hòunián de jìhuà - Plans for the year after next	noun,time,future	[sound:hsk3_后年.wav]
350-V	HSK 3	后天	hòutiān	the day after tomorrow	后天见！ - hòutiān jiàn! - See you the day after tomorrow!<br>后天我去北京 - hòutiān wǒ qù běijīng - I'm going to Beijing the day after tomorrow<br>后天下午你有空吗？ - hòutiān xiàwǔ nǐ yǒu kòng ma? - Are you free the day after tomorrow afternoon?<br>后天是星期五 - hòutiān shì xīngqī wǔ - The day after tomorrow is Friday<br>后天的天气怎么样？ - hòutiān de tiānqì zěnmeyàng? - What's the weather like the day after tomorrow?	time,daily	[sound:hsk1_后天.wav]
2022-V	HSK 3	画家	huàjiā	painter; artist	有名的画家 - yǒumíng de huàjiā - A famous painter<br>他是一个画家 - tā shì yí gè huàjiā - He is a painter<br>中国画家 - zhōngguó huàjiā - Chinese painter	noun,art,profession	[sound:hsk3_画家.wav]
11486-V	HSK 3	还2	huán	to return; to give back; to repay	归还图书 - guīhuán túshū - return a book<br>还钱 - huán qián - pay back money<br>还给你 - huán gěi nǐ - give it back to you	verb,action,finance	[sound:hsk3_还.wav]
857-V	HSK 3	换	huàn	to change; to exchange	换一个 - huàn yí ge - Change to another one<br>换钱 - huàn qián - Exchange money<br>换衣服 - huàn yīfu - Change clothes	shopping,daily	[sound:hsk1_换.wav]
2023-V	HSK 3	黄色	huángsè	yellow (color)	黄色的花 - huángsè de huā - A yellow flower<br>我喜欢黄色 - wǒ xǐhuan huángsè - I like yellow<br>黄色的出租车 - huángsè de chūzūchē - Yellow taxi	noun,color	[sound:hsk3_黄色.wav]
