ID	HSK_Level	Simplified	Pinyin	Meaning	Examples	Tags	Audio
1910-V	HSK 2	绿茶	lǜchá	thé vert	一杯绿茶 - yì bēi lǜchá - Une tasse de thé vert<br>绿茶很健康 - lǜchá hěn jiànkāng - Le thé vert est très sain<br>中国人喜欢喝绿茶 - zhōngguó rén xǐhuan hē lǜchá - Les Chinois aiment le thé vert	nom,boisson,thé	[sound:hsk2_绿茶.wav]
1679-V	HSK 2	绿色	lǜsè	vert, écolo	绿色 - lǜsè - vert<br>绿色环保 - lǜsè huánbǎo - protection de l'environnement<br>绿色发展 - lǜsè fāzhǎn - développement durable	environnement	[sound:hsk1_绿色.wav]
354-V	HSK 2	路上	lùshang	en chemin	在路上 - zài lùshang - Sur le chemin<br>路上小心 - lùshang xiǎoxīn - Attention aux piétons<br>路上很堵 - lùshang hěn dǔ - La route est bouchée	lieu,déplacement	[sound:hsk1_路上.wav]
950-V	HSK 2	旅游	lǚyóu	voyager	去旅游 - qù lǚyóu - Aller en vacances<br>出国旅游 - chūguó lǚyóu - voyager à l'étranger<br>旅游景点 - lǚyóu jǐngdiǎn - lieux de tourisme	voyage	[sound:hsk1_旅游.wav]
101-V	HSK 2	慢	màn	lent	很慢 - hěn màn - Très lent<br>请说慢一点儿 - qǐng shuō màn yìdiǎnr - Parle plus lentement<br>他走得很慢 - tā zǒu de hěn màn - Il marche très lentement<br>慢慢来，不着急 - màn man lái, bù zháojí - Prends ton temps, ne t'inquiète pas<br>这里网速太慢了 - zhèlǐ wǎngsù tài màn le - La vitesse de connexion est trop lente ici	adjectif,quotidien	[sound:hsk1_慢.wav]
276-V	HSK 2	每	měi	chaque	每天 - měitiān - chaque jour<br>每个人 - měi ge rén - Chaque personne<br>每次 - měi cì - Chaque fois<br>每年 - měi nián - Chaque année<br>每周 - měi zhōu - 每周 - Tout le week-end	temps,quotidien	[sound:hsk1_每.wav]
1911-V	HSK 2	没意思	méi yìsi	ennuyeux, sans intérêt	这个电影没意思 - zhège diànyǐng méi yìsi - Ce film est ennuyeux<br>这本书没意思 - zhè běn shū méi yìsi - Ce livre est sans intérêt<br>一个人在家没意思 - yí gè rén zài jiā méi yìsi - C'est ennuyeux d'être seul à la maison	adjectif,évaluation,négatif	[sound:hsk2_没意思.wav]
219-V	HSK 2	门	mén	porte	开门 - kāi mén - Ouvrir la porte<br>关门 - guān mén - Ferme la porte<br>门在哪儿？ - mén zài nǎr? - Où est la porte ?<br>请进门 - qǐng jìn mén - Veuillez entrer<br>大门 - dà mén - Porte principale	lieu,quotidien	[sound:hsk1_门.wav]
394-V	HSK 2	门口	ménkǒu	entrée, porte	在门口 - zài ménkǒu - devant la porte<br>门口有人 - ménkǒu yǒu rén - il y a quelqu'un devant la porte<br>等在门口 - děng zài ménkǒu - attendre devant la porte	lieu	[sound:hsk1_门口.wav]
1912-V	HSK 2	门票	ménpiào	billet d'entrée	门票多少钱？ - ménpiào duōshao qián? - Combien coûte le billet ?<br>我买了两张门票 - wǒ mǎi le liǎng zhāng ménpiào - J'ai acheté deux billets<br>这个博物馆不要门票 - zhège bówùguǎn búyào ménpiào - Ce musée est gratuit	nom,voyage,loisir	[sound:hsk2_门票.wav]
1913-V	HSK 2	面1	miàn	visage; face; surface	在你面前 - zài nǐ miànqián - devant toi<br>丢面子 - diū miànzi - perdre la face<br>正面 - zhèngmiàn - face avant	nom,corps,concept	[sound:hsk6_面.wav]
1914-V	HSK 2	名	míng	nom; classificateur pour personnes	你叫什么名字？ - nǐ jiào shénme míngzi? - Comment t'appelles-tu ?<br>三名学生 - sān míng xuésheng - Trois étudiants<br>有名的人 - yǒumíng de rén - Une personne célèbre	nom,classificateur,identité	[sound:hsk2_名.wav]
437-V	HSK 2	拿	ná	prendre, tenir	拿来 - ná lái - Apporte<br>拿走 - ná zǒu - Prends<br>拿东西 - ná dōngxi - Prendre quelque chose	verbe,action	[sound:hsk1_拿.wav]
1915-V	HSK 2	奶茶	nǎichá	thé au lait, bubble tea	一杯奶茶 - yì bēi nǎichá - Une tasse de thé au lait<br>我想喝奶茶 - wǒ xiǎng hē nǎichá - Je veux du thé au lait<br>年轻人喜欢喝奶茶 - niánqīng rén xǐhuan hē nǎichá - Les jeunes aiment le bubble tea	nom,boisson,thé	[sound:hsk2_奶茶.wav]
532-V	HSK 2	奶奶	nǎinai	grand-mère paternelle	我奶奶 - wǒ nǎinai - ma grand-mère<br>奶奶好 - nǎinai hǎo - bonjour grand-mère<br>奶奶多大？ - nǎinai duō dà? - grand-mère, quel âge as-tu?	nom,famille	[sound:hsk1_奶奶.wav]
1916-V	HSK 2	那么	nàme	alors, si, tellement	那么好 - nàme hǎo - Si bien<br>不要那么快 - búyào nàme kuài - Ne va pas si vite<br>那么我们走吧 - nàme wǒmen zǒu ba - Alors allons-y	adverbe,degré,conjonction	[sound:hsk2_那么.wav]
501-V	HSK 2	男孩儿	nánháir	garçon	那个男孩儿 - nàge nánháir - ce garçon<br>小男孩儿 - xiǎo nánháir - garçonnet<br>男孩儿们 - nánháirmen - Les garçons	nom,personne	[sound:hsk1_男孩儿.wav]
1917-V	HSK 2	那样	nàyàng	comme ça, de cette façon	不要那样做 - búyào nàyàng zuò - Ne fais pas comme ça<br>像那样 - xiàng nàyàng - Comme ça<br>我不想那样 - wǒ bù xiǎng nàyàng - Je ne veux pas comme ça	pronom,manière,démonstratif	[sound:hsk2_那样.wav]
1454-V	HSK 2	鸟	niǎo	oiseau	小鸟 - xiǎo niǎo - oiseau<br>鸟儿 - niǎor - oiseau<br>候鸟 - hòuniǎo - oiseaux migrateurs	animal	[sound:hsk1_鸟.wav]
478-V	HSK 2	女孩儿	nǚháir	fille	那个女孩儿 - nàge nǚháir - cette fille<br>小女孩儿 - xiǎo nǚháir - petite fille<br>女孩儿们 - nǚháirmen - filles	nom,personne	[sound:hsk1_女孩儿.wav]
270-V	HSK 2	旁边	pángbiān	à côté	在旁边 - zài pángbiān - à côté de<br>旁边有 - pángbiān yǒu - il y a à côté<br>坐在旁边 - zuò zài pángbiān - assis à côté<br>左旁边 - zuǒ pángbiān - à gauche du<br>右旁边 - yòu pángbiān - à droite du	direction,quotidien	[sound:hsk1_旁边.wav]
019-V	HSK 2	跑	pǎo	courir	跑步 - pǎo bù - Courir<br>他跑得很快 - tā pǎo de hěn kuài - Il court très vite<br>我每天早上跑步 - wǒ měitiān zǎoshang pǎo bù - Je cours chaque matin<br>别跑！ - bié pǎo! - Ne cours pas !<br>快跑！ - kuài pǎo! - Courre vite !	verbe,sport,quotidien	[sound:hsk1_跑.wav]
1918-V	HSK 2	跑步	pǎobù	courir, faire du jogging	我喜欢跑步 - wǒ xǐhuan pǎobù - J'aime courir<br>每天跑步很健康 - měitiān pǎobù hěn jiànkāng - Courir chaque jour est bon pour la santé<br>我每天早上跑步半小时 - wǒ měitiān zǎoshang pǎobù bàn xiǎoshí - Je cours une demi-heure chaque matin	verbe,sport,exercice	[sound:hsk2_跑步.wav]
381-V	HSK 2	票	piào	billet	买票 - mǎi piào - acheter un billet<br>电影票 - diànyǐng piào - Billets de<br>电影票火车票 - huǒchē piào - Billet de train	nom,voyage	[sound:hsk1_票.wav]
342-V	HSK 2	前面	qiánmiàn	devant	在前面 - zài qiánmian - Devant<br>房子前面 - fángzi qiánmian - devant la maison<br>走到前面 - zǒu dào qiánmian - arriver devant	position,lieu	[sound:hsk1_前面.wav]
372-V	HSK 2	起来	qǐlái	se lever, commencer à	站起来 - zhàn qǐlai - Se lever<br>拿起来 - ná qǐlai - prends<br>想起来 - xiǎng qǐlai - revois	verbe,grammaire	[sound:hsk1_起来.wav]
207-V	HSK 2	晴	qíng	beau temps	晴天 - qíng tiān - Beau temps<br>天晴了 - tiān qíng le - Le ciel est clair<br>今天是晴天 - jīntiān shì qíng tiān - Aujourd'hui est une journée ensoleillée<br>转晴 - zhuǎn qíng - Devenir ensoleillé<br>天气很晴朗 - tiānqì hěn qínglǎng - Météo très ensoleillée	météo,quotidien	[sound:hsk1_晴.wav]
1919-V	HSK 2	球	qiú	balle, ballon	打球 - dǎ qiú - Jouer au ballon<br>这个球是谁的？ - zhège qiú shì shéi de? - À qui est ce ballon ?<br>我买了一个新球 - wǒ mǎi le yí gè xīn qiú - J'ai acheté un nouveau ballon	nom,sport,objet	[sound:hsk2_球.wav]
690-V	HSK 2	妻子	qīzi	épouse	我妻子 - wǒ qīzi - Ma femme<br>他妻子很漂亮 - tā qīzi hěn piàoliang - Sa femme est très belle<br>妻子和孩子 - qīzi hé háizi - Femme et enfants	famille,relation	[sound:hsk1_妻子.wav]
1920-V	HSK 2	让	ràng	laisser, faire (causatif)	让我看看 - ràng wǒ kànkan - Laisse-moi voir<br>他让我去 - tā ràng wǒ qù - Il m'a fait aller<br>老师让我们写作业 - lǎoshī ràng wǒmen xiě zuòyè - Le professeur nous fait faire nos devoirs	verbe,causatif,grammaire	[sound:hsk2_让.wav]
053-V	HSK 2	肉	ròu	viande	吃肉 - chī ròu - Manger du meat<br>猪肉 - zhūròu - porc<br>牛肉 - niúròu - Boeuf<br>我不吃肉 - wǒ bù chī ròu - Je ne mange pas de viande.<br>这个肉很嫩 - zhège ròu hěn nèn - Ce meat est très tendre	nourriture,cuisine	[sound:hsk1_肉.wav]
421-V	HSK 2	商场	shāngchǎng	centre commercial	去商场 - qù shāngchǎng - aller au centre commercial<br>商场买东西 - shāngchǎng mǎi dōngxi - acheter des articles dans le centre commercial<br>大商场 - dà shāngchǎng - grand centre commercial	lieu,shopping	[sound:hsk1_商场.wav]
1921-V	HSK 2	上来	shànglái	monter (vers le locuteur)	上来！ - shànglái! - Monte !<br>请上来 - qǐng shànglái - Veuillez monter<br>他从楼下上来了 - tā cóng lóuxià shànglái le - Il est monté d'en bas	verbe,mouvement,direction	[sound:hsk2_上来.wav]
1922-V	HSK 2	上面	shàngmiàn	au-dessus, sur, dessus	在上面 - zài shàngmiàn - Au-dessus<br>书在桌子上面 - shū zài zhuōzi shàngmiàn - Le livre est sur la table<br>上面写着什么？ - shàngmiàn xiě zhe shénme? - Qu'est-ce qui est écrit dessus ?	nom,position,lieu	[sound:hsk2_上面.wav]
1923-V	HSK 2	上去	shàngqù	monter (s'éloignant)	走上去 - zǒu shàngqù - Monter<br>他上去了 - tā shàngqù le - Il est monté<br>我们爬上去吧 - wǒmen pá shàngqù ba - Grimpons là-haut	verbe,mouvement,direction	[sound:hsk2_上去.wav]
443-V	HSK 2	上网	shàngwǎng	aller sur internet	我在上网 - wǒ zài shàng wǎng - Je suis en ligne<br>喜欢上网 - xǐhuan shàng wǎng - J'aime être en ligne<br>上网买东西 - shàng wǎng mǎi dōngxi - Acheter des choses sur internet	verbe,technologie,quotidien	[sound:hsk1_上网.wav]
255-V	HSK 2	生日	shēngrì	anniversaire	我的生日 - wǒ de shēngrì - ma-date-de-naissance<br>生日快乐 - shēngrì kuàilè - joyeux-anniversaire<br>今天是我生日 - jīntiān shì wǒ shēngrì - c'est-mon-anniversaire-aujourd'hui<br>生日礼物 - shēngrì lǐwù - cadeau-d'anniversaire<br>过生日 - guò shēngrì - fêter-l'anniversaire	quotidien,célébration	[sound:hsk1_生日.wav]
232-V	HSK 2	身体	shēntǐ	corps	身体很好 - shēntǐ hěn hǎo - le corps est en bonne santé<br>身体不舒服 - shēntǐ bù shūfu - le corps ne va pas bien<br>锻炼身体 - duànliàn shēntǐ - faire de l'exercice<br>身体健康 - shēntǐ jiànkāng - bien portant<br>照顾身体 - zhàogù shēntǐ - prendre soin du corps	corps,santé	[sound:hsk1_身体.wav]
1924-V	HSK 2	时	shí	heure, moment, temps	小时 - xiǎoshí - Heure<br>两个小时 - liǎng gè xiǎoshí - Deux heures<br>考试时不能说话 - kǎoshì shí bùnéng shuōhuà - On ne peut pas parler pendant l'examen	nom,temps,durée	[sound:hsk2_时.wav]
1925-V	HSK 2	事情	shìqing	affaire, chose, événement	什么事情？ - shénme shìqing? - Quelle affaire ?<br>我有事情 - wǒ yǒu shìqing - J'ai quelque chose à faire<br>这件事情很重要 - zhè jiàn shìqing hěn zhòngyào - Cette affaire est très importante	nom,travail,vie	[sound:hsk2_事情.wav]
230-V	HSK 2	手	shǒu	main	洗手 - xǐ shǒu - Se laver les mains.<br>手很冷 - shǒu hěn lěng - les mains sont froides<br>举手 - jǔ shǒu - lever la main<br>握手 - wò shǒu - serrer la main<br>手机 - shǒujī - téléphone portable	corps,quotidien	[sound:hsk1_手.wav]
744-V	HSK 2	手表	shǒubiǎo	montre	戴手表 - dài shǒubiǎo - Porter une montre<br>我的手表 - wǒ de shǒubiǎo - Ma montre<br>手表几点了？ - shǒubiǎo jǐ diǎn le? - Quelle heure est-il sur ma montre ?	accessoire,temps	[sound:hsk1_手表.wav]
402-V	HSK 2	书包	shūbāo	cartable, sac	我的书包 - wǒ de shūbāo - mon sac à dos<br>新书包 - xīn shūbāo - un nouveau sac à dos<br>书包在哪儿？ - shūbāo zài nǎr? - où est mon sac à dos ?	nom,étude,objet	[sound:hsk1_书包.wav]
828-V	HSK 2	舒服	shūfu	confortable	很舒服 - hěn shūfu - Très confortable<br>身体不舒服 - shēntǐ bù shūfu - le corps ne va pas bien<br>坐着很舒服 - zuò zhe hěn shūfu - Asseyez-vous confortablement	adjectif	[sound:hsk1_舒服.wav]
514-V	HSK 2	送	sòng	offrir, accompagner	送礼物 - sòng lǐwù - offrir-un-cadeau<br>送你回家 - sòng nǐ huí jiā - Te ramener chez toi<br>送给 - sòng gěi - Donner à	verbe,social	[sound:hsk1_送.wav]
293-V	HSK 2	虽然	suīrán	bien que	虽然...但是... - suīrán...dànshì... - Bien que... cependant...<br>虽然累 - suīrán lèi - Malgré la fatigue<br>虽然贵，但是好 - suīrán guì, dànshì hǎo - Malgré le prix élevé, c'est bon.<br>虽然不会 - suīrán bú huì - Malgré tout, ce ne sera pas<br>虽然如此 - suīrán rúcǐ - Malgré cela	grammaire,quotidien	[sound:hsk1_虽然.wav]
291-V	HSK 2	所以	suǒyǐ	donc	所以我来了 - suǒyǐ wǒ lái le - Donc je suis venu.<br>所以不去 - suǒyǐ bú qù - Alors ne pas y aller.<br>因为...所以... - yīnwèi...suǒyǐ... - Parce que...donc...<br>所以说 - suǒyǐ shuō - Donc<br>所以才 - suǒyǐ cái - Donc seulement	grammaire,quotidien	[sound:hsk1_所以.wav]
1926-V	HSK 2	疼	téng	avoir mal, douleur	头疼 - tóu téng - Mal de tête<br>我肚子疼 - wǒ dùzi téng - J'ai mal au ventre<br>疼不疼？ - téng bù téng? - Est-ce que ça fait mal ?	verbe,adjectif,santé	[sound:hsk2_疼.wav]
1137-V	HSK 2	题	tí	question, sujet	问题 - wèntí - question<br>题目 - tímù - problème<br>考题 - kǎotí - sujet d'examen	éducation	[sound:hsk1_题.wav]
022-V	HSK 2	踢	tī	donner un coup de pied	踢足球 - tī zúqiú - Jouer au football<br>我喜欢踢足球 - wǒ xǐhuan tī zúqiú - J'aime jouer au football<br>你会踢足球吗？ - nǐ huì tī zúqiú ma? - Tu joues au football ?<br>我们一起踢球吧 - wǒmen yìqǐ tī qiú ba - Allons jouer au football ensemble<br>周末去踢球 - zhōumò qù tī qiú - Allons jouer au football ce week-end	verbe,sport,loisir	[sound:hsk1_踢.wav]
1483-V	HSK 2	条	tiáo	(classificateur long)	一条裤子 - yì tiáo kùzi - un pantalon<br>一条路 - yì tiáo lù - un chemin<br>一条鱼 - yì tiáo yú - un poisson	classificateur	[sound:hsk1_条.wav]
1148-V	HSK 2	跳舞	tiàowǔ	danser	跳舞 - tiào wǔ - danser<br>喜欢跳舞 - xǐhuan tiào wǔ - aimer danser<br>跳舞很好 - tiào wǔ hěn hǎo - danse merveilleuse	loisir	[sound:hsk1_跳舞.wav]
229-V	HSK 2	头	tóu	"tête; début; ""en tête"""	头疼 - tóu téng - tête qui tourne<br>低头 - dī tóu - bailler<br>抬头 - tái tóu - lever la tête<br>点头 - diǎn tóu - noduler<br>摇头 - yáo tóu - secouer la tête	corps,santé	[sound:hsk1_头.wav]
399-V	HSK 2	外国	wàiguó	pays étranger	外国人 - wàiguórén - étrangers<br>去外国 - qù wàiguó - aller dans un pays étranger<br>外国朋友 - wàiguó péngyou - Amis étrangers	nom,lieu	[sound:hsk1_外国.wav]
1927-V	HSK 2	外面	wàimiàn	dehors, à l'extérieur	在外面 - zài wàimiàn - Dehors<br>外面下雨了 - wàimiàn xiàyǔ le - Il pleut dehors<br>我在外面等你 - wǒ zài wàimiàn děng nǐ - Je t'attends dehors	nom,position,lieu	[sound:hsk2_外面.wav]
1928-V	HSK 2	完	wán	finir, terminer	做完了 - zuò wán le - C'est fini<br>我吃完了 - wǒ chī wán le - J'ai fini de manger<br>作业做完了吗？ - zuòyè zuò wán le ma? - As-tu fini tes devoirs ?	verbe,complément,achèvement	[sound:hsk2_完.wav]
154-V	HSK 2	万	wàn	dix mille	一万 - yí wàn - dix mille yuans<br>两万 - liǎng wàn - vingt mille<br>三万 - sān wàn - trente mille<br>十万 - shí wàn - cent mille yuans<br>几万 - jǐ wàn - quelques dizaines de mille	chiffre,quotidien	[sound:hsk1_万.wav]
492-V	HSK 2	忘	wàng	oublier	忘了 - wàng le - oublié<br>别忘了 - bié wàng le - ne pas oublier<br>忘记 - wàngjì - oublier	verbe,pensée	[sound:hsk1_忘.wav]
1077-V	HSK 2	往	wǎng	vers	往前走 - wǎng qián zǒu - Avancez<br>往左拐 - wǎng zuǒ guǎi - Tourner à gauche<br>往右转 - wǎng yòu zhuǎn - Tourner à droite	préposition	[sound:hsk1_往.wav]
1929-V	HSK 2	网上	wǎngshang	en ligne, sur internet	网上购物 - wǎngshang gòuwù - Achats en ligne<br>我在网上买的 - wǒ zài wǎngshang mǎi de - Je l'ai acheté en ligne<br>网上有很多信息 - wǎngshang yǒu hěn duō xìnxī - Il y a beaucoup d'informations en ligne	nom,internet,technologie	[sound:hsk2_网上.wav]
1493-V	HSK 2	位	wèi	(classificateur personne poli)	一位老师 - yí wèi lǎoshī - un professeur<br>这位先生 - zhè wèi xiānsheng - ce monsieur<br>几位 - jǐ wèi - plusieurs personnes	classificateur	[sound:hsk1_位.wav]
140-V	HSK 2	为什么	wèi shénme	pourquoi	为什么？ - wèishénme? - pourquoi ?<br>你为什么不去？ - nǐ wèishénme bú qù? - pourquoi ne vas-tu pas ?<br>为什么这么贵？ - wèishénme zhème guì? - pourquoi est-ce si cher ?<br>为什么不告诉我？ - wèishénme bù gàosu wǒ? - pourquoi ne m'as-tu pas dit ?<br>我不知道为什么 - wǒ bù zhīdào wèishénme - Je ne sais pas pourquoi	question,quotidien	[sound:hsk1_为什么.wav]
033-V	HSK 2	洗	xǐ	laver	洗手 - xǐ shǒu - Se laver les mains.<br>洗澡 - xǐ zǎo - Prendre une douche.<br>洗衣服 - xǐ yīfu - Laver du linge.<br>吃饭前要洗手 - chī fàn qián yào xǐ shǒu - Se laver les mains avant de manger.<br>我要去洗澡 - wǒ yào qù xǐ zǎo - Je vais prendre une douche.	verbe,hygiène,quotidien	[sound:hsk1_洗.wav]
1930-V	HSK 2	下来	xiàlái	descendre (vers le locuteur)	下来！ - xiàlái! - Descends !<br>请下来 - qǐng xiàlái - Veuillez descendre<br>他从楼上下来了 - tā cóng lóushàng xiàlái le - Il est descendu	verbe,mouvement,direction	[sound:hsk2_下来.wav]
1931-V	HSK 2	下面	xiàmiàn	en dessous, sous, ci-dessous	在下面 - zài xiàmiàn - En dessous<br>猫在桌子下面 - māo zài zhuōzi xiàmiàn - Le chat est sous la table<br>下面我们开始上课 - xiàmiàn wǒmen kāishǐ shàngkè - Maintenant commençons le cours	nom,position,lieu	[sound:hsk2_下面.wav]
035-V	HSK 2	笑	xiào	rire	笑一笑 - xiào yi xiào - Sourire.<br>他在笑 - tā zài xiào - Il rit.<br>你笑什么？ - nǐ xiào shénme? - Pourquoi tu ris ?<br>别笑我 - bié xiào wǒ - Ne rigole pas avec moi.<br>开心地笑 - kāixīn de xiào - Rire joyeusement.	verbe,émotion	[sound:hsk1_笑.wav]
542-V	HSK 2	小孩儿	xiǎoháir	enfant	小孩儿们 - xiǎoháirmen - les enfants<br>那个小孩儿 - nàge xiǎoháir - ce petit enfant<br>可爱的小孩儿 - kě'ài de xiǎoháir - un enfant mignon	nom,personne	[sound:hsk1_小孩儿.wav]
1932-V	HSK 2	小时候	xiǎoshíhou	quand j'étais petit, enfance	我小时候 - wǒ xiǎoshíhou - Quand j'étais petit<br>小时候我住在北京 - xiǎoshíhou wǒ zhù zài běijīng - Enfant, j'habitais à Pékin<br>他小时候很胖 - tā xiǎoshíhou hěn pàng - Il était gros étant petit	nom,temps,enfance	[sound:hsk2_小时候.wav]
1933-V	HSK 2	下去	xiàqù	descendre (s'éloignant); continuer	走下去 - zǒu xiàqù - Descendre<br>继续下去 - jìxù xiàqù - Continuer<br>坚持下去 - jiānchí xiàqù - Persévérer	verbe,mouvement,direction	[sound:hsk2_下去.wav]
1934-V	HSK 2	姓	xìng	nom de famille, s'appeler	你姓什么？ - nǐ xìng shénme? - Quel est votre nom de famille ?<br>我姓王 - wǒ xìng wáng - Je m'appelle Wang<br>他姓李，叫李明 - tā xìng lǐ, jiào lǐ míng - Son nom est Li, il s'appelle Li Ming	nom,verbe,identité	[sound:hsk2_姓.wav]
1935-V	HSK 2	姓名	xìngmíng	nom complet	请写你的姓名 - qǐng xiě nǐ de xìngmíng - Écrivez votre nom<br>姓名：王小明 - xìngmíng: wáng xiǎomíng - Nom : Wang Xiaoming<br>请填写姓名和地址 - qǐng tiánxiě xìngmíng hé dìzhǐ - Remplissez votre nom et adresse	nom,identité,formulaire	[sound:hsk2_姓名.wav]
428-V	HSK 2	洗手间	xǐshǒujiān	toilettes	洗手间在哪儿？ - xǐshǒujiān zài nǎr? - les toilettes où sont-elles ?<br>去洗手间 - qù xǐshǒujiān - aller aux toilettes<br>用洗手间 - yòng xǐshǒujiān - utiliser les toilettes	lieu,quotidien	[sound:hsk1_洗手间.wav]
918-V	HSK 2	希望	xīwàng	espérer	我希望 - wǒ xīwàng - j'espère<br>希望你能来 - xīwàng nǐ néng lái - j'espère que tu viendras<br>有希望 - yǒu xīwàng - il y a espoir	verbe,émotion	[sound:hsk1_希望.wav]
225-V	HSK 2	眼睛	yǎnjing	yeux	大眼睛 - dà yǎnjing - grands yeux<br>眼睛很漂亮 - yǎnjing hěn piàoliang - les yeux sont beaux<br>闭眼睛 - bì yǎnjing - fermer les yeux<br>睁眼睛 - zhēng yǎnjing - ouvrir les yeux<br>眼睛疼 - yǎnjing téng - les yeux font mal	corps,santé	[sound:hsk1_眼睛.wav]
197-V	HSK 2	颜色	yánsè	couleur	什么颜色？ - shénme yánsè? - quelle couleur ?<br>我喜欢这个颜色 - wǒ xǐhuan zhège yánsè - J'aime cette couleur<br>红颜色 - hóng yánsè - de la couleur rouge<br>颜色很漂亮 - yánsè hěn piàoliang - la couleur est très jolie<br>有别的颜色吗？ - yǒu bié de yánsè ma? - y a-t-il d'autres couleurs ?	vêtements,quotidien	[sound:hsk1_颜色.wav]
236-V	HSK 2	药	yào	médicament	吃药 - chī yào - prendre des médicaments<br>买药 - mǎi yào - acheter des médicaments<br>中药 - zhōng yào - Médicaments chinois<br>西药 - xī yào - Médicaments occidentaux<br>药店 - yào diàn - Pharmacie	santé,quotidien	[sound:hsk1_药.wav]
1936-V	HSK 2	药店	yàodiàn	pharmacie	去药店 - qù yàodiàn - Aller à la pharmacie<br>药店在哪儿？ - yàodiàn zài nǎr? - Où est la pharmacie ?<br>附近有药店吗？ - fùjìn yǒu yàodiàn ma? - Y a-t-il une pharmacie près d'ici ?	nom,santé,lieu	[sound:hsk2_药店.wav]
462-V	HSK 2	爷爷	yéye	grand-père paternel	我爷爷 - wǒ yéye - mon grand-père<br>爷爷好 - yéye hǎo - Papa est bien?<br>爷爷多大？ - yéye duō dà? - Papa, quel âge as-tu?	nom,famille	[sound:hsk1_爷爷.wav]
329-V	HSK 2	一会儿	yíhuìr	un moment	等一会儿 - děng yíhuìr - attendre un moment<br>一会儿见 - yíhuìr jiàn - À bientôt<br>休息一会儿 - xiūxi yíhuìr - se reposer un peu	temps,quotidien	[sound:hsk1_一会儿.wav]
573-V	HSK 2	已经	yǐjīng	déjà	已经到了 - yǐjīng dào le - Déjà arrivé<br>已经吃了 - yǐjīng chī le - Déjà mangé	adverbe	[sound:hsk1_已经.wav]
208-V	HSK 2	阴	yīn	nuageux	阴天 - yīn tiān - Nuageux<br>今天阴天 - jīntiān yīn tiān - Il fait nuageux aujourd'hui<br>天很阴 - tiān hěn yīn - Le ciel est très nuageux<br>多云转阴 - duō yún zhuǎn yīn - Passage des nuages à nuageux<br>阴冷 - yīn lěng - Froid et nuageux	météo,quotidien	[sound:hsk1_阴.wav]
294-V	HSK 2	因为	yīnwèi	parce que	因为...所以... - yīnwèi...suǒyǐ... - Parce que...donc...<br>因为下雨 - yīnwèi xià yǔ - Parce qu'il pleut<br>因为太贵 - yīnwèi tài guì - Parce qu'il est trop cher<br>因为没时间 - yīnwèi méi shíjiān - Parce qu'il n'y a pas de temps<br>就因为 - jiù yīnwèi - C'est parce que	grammaire,quotidien	[sound:hsk1_因为.wav]
296-V	HSK 2	一起	yìqǐ	ensemble	一起去 - yìqǐ qù - allons-y ensemble<br>我们一起 - wǒmen yìqǐ - nous allons ensemble<br>一起吃饭 - yìqǐ chī fàn - nous mangeons ensemble<br>一起工作 - yìqǐ gōngzuò - nous travaillons ensemble<br>一起玩儿 - yìqǐ wánr - nous jouons ensemble	quotidien	[sound:hsk1_一起.wav]
1198-V	HSK 2	意思	yìsi	sens, signification	什么意思？ - shénme yìsi? - signifie quoi ?<br>没意思 - méi yìsi - pas intéressant<br>有意思 - yǒu yìsi - intéressant	langue	[sound:hsk1_意思.wav]
1937-V	HSK 2	游	yóu	nager, voyager	游泳 - yóuyǒng - Nager<br>我会游泳 - wǒ huì yóuyǒng - Je sais nager<br>旅游 - lǚyóu - Voyager, faire du tourisme	verbe,sport,voyage	[sound:hsk2_游.wav]
262-V	HSK 2	右	yòu	droite	右边 - yòubian - droite<br>在右边 - zài yòubian - À droite<br>往右走 - wǎng yòu zǒu - Aller à droite<br>右手 - yòu shǒu - main droite<br>右转 - yòu zhuǎn - Tourner à droite	direction,quotidien	[sound:hsk1_右.wav]
1938-V	HSK 2	有意思	yǒu yìsi	intéressant	很有意思 - hěn yǒu yìsi - Très intéressant<br>这本书有意思 - zhè běn shū yǒu yìsi - Ce livre est intéressant<br>中文很有意思 - zhōngwén hěn yǒu yìsi - Le chinois est très intéressant	adjectif,évaluation,positif	[sound:hsk2_有意思.wav]
413-V	HSK 2	右边	yòubian	à droite	在右边 - zài yòubian - À droite<br>往右边走 - wǎng yòubian zǒu - allez à droite<br>学校右边 - xuéxiào yòubian - à droite de l'école	direction,lieu	[sound:hsk1_右边.wav]
1939-V	HSK 2	有时（候）	yǒushí(hou)	parfois	有时候我很忙 - yǒushíhou wǒ hěn máng - Parfois je suis très occupé<br>有时下雨 - yǒushí xiàyǔ - Parfois il pleut<br>我有时候看中国电影 - wǒ yǒushíhou kàn zhōngguó diànyǐng - Parfois je regarde des films chinois	adverbe,temps,fréquence	[sound:hsk2_有时候.wav]
020-V	HSK 2	游泳	yóuyǒng	nager	我喜欢游泳 - wǒ xǐhuan yóu yǒng - J'aime nager<br>你会游泳吗？ - nǐ huì yóu yǒng ma? - Tu nages ?<br>夏天我常常去游泳 - xiàtiān wǒ chángcháng qù yóu yǒng - En été, je nage souvent.<br>游泳对身体很好 - yóu yǒng duì shēntǐ hěn hǎo - La natation est très bénéfique pour le corps.<br>游泳池在哪儿？ - yóu yǒng chí zài nǎr? - Où est la piscine ?	verbe,sport,loisir	[sound:hsk1_游泳.wav]
